event_id,user_id,event_type,timestamp,date,hour,platform,app_version,session_id,screen,duration_sec
E4000248,U39374,app_open,2026-04-04 20:23:59,2026-04-04,20,Web,1.1.0,SES90668,购物车,10.7
E4000249,U49780,click,2026-04-11 21:42:49,2026-04-11,21,Android,1.1.0,SES64894,我的,46.2
E4000250,U14389,share,2026-04-23 16:49:15,2026-04-23,16,Web,1.2.0,SES51345,我的,0.3
E4000251,U10792,app_open,2026-04-16 13:22:12,2026-04-16,13,iOS,1.3.0,SES38418,首页,133.9
E4000252,U43123,page_view,2026-04-12 11:33:33,2026-04-12,11,iOS,1.1.0,SES93257,首页,7.6
E4000253,U36102,search,2026-04-16 19:24:25,2026-04-16,19,iOS,1.0.0,SES98421,搜索,15.8
E4000254,U16521,click,2026-04-05 21:28:11,2026-04-05,21,iOS,1.0.0,SES14834,设置,36.7
E4000255,U43474,share,2026-04-16 23:29:29,2026-04-16,23,Web,1.3.0,SES95642,搜索,108.4
E4000256,U6200,app_open,2026-04-15 00:35:12,2026-04-15,0,iOS,1.0.0,SES19135,首页,0.4
E4000257,U14483,register,2026-04-07 23:57:01,2026-04-07,23,Android,1.3.0,SES69676,我的,15.3
E4000258,U3681,page_view,2026-04-05 11:23:02,2026-04-05,11,iOS,1.3.0,SES88635,详情,26.2
E4000259,U33632,page_view,2026-04-10 12:50:15,2026-04-10,12,Web,1.1.0,SES97015,首页,5.4
E4000260,U42961,page_view,2026-04-24 15:38:39,2026-04-24,15,Android,1.1.0,SES15286,我的,54.9
E4000261,U49805,app_open,2026-04-20 19:07:38,2026-04-20,19,iOS,1.1.0,SES50468,详情,17.7
E4000262,U7380,page_view,2026-04-09 21:11:26,2026-04-09,21,Android,1.3.0,SES61616,首页,24.5
E4000263,U27989,page_view,2026-04-30 10:16:03,2026-04-30,10,Android,1.2.0,SES53427,详情,43.9
E4000264,U12609,search,2026-04-15 12:20:15,2026-04-15,12,Web,1.1.0,SES72156,购物车,31.7
E4000265,U3144,click,2026-04-01 04:12:11,2026-04-01,4,Web,1.1.0,SES45815,购物车,56.2
E4000266,U33318,click,2026-04-11 06:17:21,2026-04-11,6,iOS,1.2.0,SES69363,首页,29.5
E4000267,U31752,click,2026-04-17 10:15:05,2026-04-17,10,Android,1.0.0,SES98976,我的,6.8
E4000268,U19190,logout,2026-04-10 00:25:08,2026-04-10,0,Web,1.0.0,SES24363,我的,89.8
E4000269,U46095,page_view,2026-04-29 13:47:16,2026-04-29,13,Android,1.0.0,SES66799,首页,20.1
E4000270,U7622,app_open,2026-04-03 10:18:55,2026-04-03,10,Web,1.2.0,SES60565,首页,4.8
E4000271,U5756,app_open,2026-04-09 07:33:06,2026-04-09,7,Android,1.1.0,SES25012,详情,79.6
E4000272,U21053,share,2026-04-02 04:56:42,2026-04-02,4,Android,1.0.0,SES75396,设置,6.9
E4000273,U13205,click,2026-04-06 10:55:50,2026-04-06,10,iOS,1.0.0,SES84245,详情,11.9
E4000274,U23674,search,2026-04-10 21:12:02,2026-04-10,21,Android,1.2.0,SES26649,我的,14.7
E4000275,U21032,app_open,2026-04-30 00:41:31,2026-04-30,0,Android,1.1.0,SES21758,首页,12.0
E4000276,U11246,page_view,2026-04-19 09:45:19,2026-04-19,9,Android,1.2.0,SES34016,详情,173.9
E4000277,U22084,page_view,2026-04-26 19:09:27,2026-04-26,19,Android,1.1.0,SES62566,首页,38.1
E4000278,U1178,app_open,2026-04-23 04:56:06,2026-04-23,4,Android,1.2.0,SES79953,详情,18.2
E4000279,U39627,page_view,2026-04-23 17:42:00,2026-04-23,17,Android,1.3.0,SES20183,搜索,3.8
E4000280,U17296,page_view,2026-04-20 16:20:09,2026-04-20,16,Android,1.3.0,SES14771,搜索,7.9
E4000281,U28249,search,2026-04-14 10:00:45,2026-04-14,10,Web,1.1.0,SES12466,设置,3.4
E4000282,U41394,page_view,2026-04-25 23:27:13,2026-04-25,23,Web,1.3.0,SES62033,设置,24.8
E4000283,U28746,click,2026-04-24 16:08:54,2026-04-24,16,Web,1.3.0,SES34697,搜索,13.8
E4000284,U23644,app_open,2026-04-20 05:18:39,2026-04-20,5,iOS,1.1.0,SES95530,我的,40.3
E4000285,U22939,page_view,2026-04-06 03:47:35,2026-04-06,3,Web,1.0.0,SES98140,搜索,4.7
E4000286,U1905,page_view,2026-04-11 04:13:32,2026-04-11,4,iOS,1.2.0,SES33882,首页,19.7
E4000287,U39201,page_view,2026-04-01 11:53:53,2026-04-01,11,Web,1.1.0,SES82208,设置,62.7
E4000288,U45847,click,2026-04-17 22:53:57,2026-04-17,22,Android,1.2.0,SES55954,设置,2.0
E4000289,U19098,logout,2026-04-19 21:06:34,2026-04-19,21,Web,1.1.0,SES96675,购物车,18.0
E4000290,U25146,search,2026-04-22 16:42:52,2026-04-22,16,iOS,1.2.0,SES24618,首页,47.0
E4000291,U5367,app_open,2026-04-12 16:42:16,2026-04-12,16,Web,1.1.0,SES16309,购物车,2.2
E4000292,U16451,app_open,2026-04-03 00:06:18,2026-04-03,0,iOS,1.2.0,SES42164,搜索,13.0
E4000293,U40540,page_view,2026-04-12 13:20:37,2026-04-12,13,iOS,1.1.0,SES91155,搜索,72.2
E4000294,U45626,app_open,2026-04-14 07:55:48,2026-04-14,7,Android,1.2.0,SES85222,我的,14.5
E4000295,U6041,register,2026-04-13 13:32:39,2026-04-13,13,Web,1.1.0,SES51474,详情,43.5
E4000296,U2077,search,2026-04-03 22:14:18,2026-04-03,22,Android,1.2.0,SES84899,我的,5.8
E4000297,U18179,page_view,2026-04-10 07:35:48,2026-04-10,7,Web,1.1.0,SES68537,我的,7.6
E4000298,U28196,app_open,2026-04-02 01:10:15,2026-04-02,1,Android,1.1.0,SES17384,首页,14.4
E4000299,U18544,page_view,2026-04-04 22:44:51,2026-04-04,22,Web,1.0.0,SES58145,详情,16.4
E4000300,U29910,click,2026-04-24 07:28:27,2026-04-24,7,iOS,1.1.0,SES44306,首页,12.8
E4000301,U18985,app_open,2026-04-26 00:48:13,2026-04-26,0,Android,1.1.0,SES93238,设置,13.1
E4000302,U42419,register,2026-04-29 11:08:25,2026-04-29,11,iOS,1.1.0,SES41813,购物车,31.1
E4000303,U10869,page_view,2026-04-27 20:56:25,2026-04-27,20,Web,1.0.0,SES82154,购物车,15.8
E4000304,U2745,app_open,2026-04-08 19:01:51,2026-04-08,19,iOS,1.1.0,SES35710,购物车,21.0
E4000305,U27266,page_view,2026-04-15 05:49:53,2026-04-15,5,Android,1.0.0,SES65083,首页,3.7
E4000306,U8306,page_view,2026-04-24 12:03:39,2026-04-24,12,Android,1.2.0,SES23538,购物车,73.3
E4000307,U38130,page_view,2026-04-29 08:50:15,2026-04-29,8,iOS,1.2.0,SES38343,购物车,1.9
E4000308,U39162,click,2026-04-26 20:44:42,2026-04-26,20,iOS,1.0.0,SES85960,设置,4.0
E4000309,U9112,click,2026-04-18 04:52:26,2026-04-18,4,Android,1.1.0,SES51154,设置,31.9
E4000310,U27784,page_view,2026-04-17 23:17:18,2026-04-17,23,Web,1.3.0,SES89488,详情,5.2
E4000311,U33569,click,2026-04-29 12:10:07,2026-04-29,12,Web,1.0.0,SES18053,我的,24.4
E4000312,U20240,click,2026-04-30 20:07:18,2026-04-30,20,Android,1.2.0,SES31055,搜索,23.4
E4000313,U12389,click,2026-04-09 04:01:02,2026-04-09,4,Android,1.0.0,SES85690,搜索,47.7
E4000314,U49719,app_open,2026-04-25 00:34:10,2026-04-25,0,Web,1.3.0,SES25895,我的,115.6
E4000315,U31327,page_view,2026-04-12 14:49:35,2026-04-12,14,Android,1.3.0,SES35404,设置,80.7
E4000316,U46471,page_view,2026-04-11 10:52:31,2026-04-11,10,Android,1.2.0,SES80923,购物车,75.0
E4000317,U41466,click,2026-04-21 20:47:51,2026-04-21,20,Android,1.2.0,SES40591,首页,2.5
E4000318,U21596,app_open,2026-04-06 10:36:09,2026-04-06,10,Android,1.2.0,SES89839,详情,60.3
E4000319,U47879,app_open,2026-04-23 00:08:37,2026-04-23,0,Android,1.2.0,SES68780,我的,0.5
E4000320,U26701,click,2026-04-04 09:59:43,2026-04-04,9,iOS,1.2.0,SES21189,我的,30.3
E4000321,U8495,page_view,2026-04-26 19:48:30,2026-04-26,19,iOS,1.0.0,SES68323,首页,0.8
E4000322,U32452,page_view,2026-04-04 05:30:05,2026-04-04,5,Android,1.2.0,SES76362,首页,46.6
E4000323,U31827,app_open,2026-04-18 18:01:17,2026-04-18,18,Android,1.2.0,SES65370,购物车,3.6
E4000324,U48749,app_open,2026-04-29 03:42:09,2026-04-29,3,Web,1.1.0,SES57181,详情,63.2
E4000325,U44643,page_view,2026-04-26 17:02:38,2026-04-26,17,Android,1.0.0,SES43255,首页,8.0
E4000326,U26320,search,2026-04-24 07:06:04,2026-04-24,7,iOS,1.1.0,SES48489,首页,6.4
E4000327,U49744,app_open,2026-04-08 03:15:23,2026-04-08,3,iOS,1.1.0,SES29674,我的,54.2
E4000328,U35327,share,2026-04-06 19:54:28,2026-04-06,19,Android,1.2.0,SES93339,我的,17.1
E4000329,U23144,app_open,2026-04-24 19:20:25,2026-04-24,19,Web,1.1.0,SES77699,首页,46.1
E4000330,U35358,app_open,2026-04-15 12:28:24,2026-04-15,12,iOS,1.2.0,SES11309,我的,15.4
E4000331,U8659,click,2026-04-23 13:12:22,2026-04-23,13,Web,1.2.0,SES20717,我的,57.4
E4000332,U49381,app_open,2026-04-19 10:00:27,2026-04-19,10,Android,1.0.0,SES63669,搜索,4.1
E4000333,U31362,search,2026-04-24 03:53:31,2026-04-24,3,Android,1.3.0,SES27071,我的,3.7
E4000334,U34778,click,2026-04-18 22:46:11,2026-04-18,22,Web,1.3.0,SES78015,首页,7.6
E4000335,U34748,share,2026-04-25 06:27:54,2026-04-25,6,Android,1.3.0,SES30833,首页,46.9
E4000336,U19024,click,2026-04-15 11:24:06,2026-04-15,11,Android,1.1.0,SES40940,设置,44.6
E4000337,U41314,logout,2026-04-26 23:01:54,2026-04-26,23,Android,1.0.0,SES49005,详情,7.8
E4000338,U9841,share,2026-04-15 09:32:00,2026-04-15,9,iOS,1.1.0,SES25605,我的,35.7
E4000339,U11500,purchase,2026-04-04 18:19:23,2026-04-04,18,iOS,1.2.0,SES23665,购物车,29.2
E4000340,U16786,page_view,2026-04-11 21:36:06,2026-04-11,21,iOS,1.2.0,SES47425,购物车,40.5
E4000341,U26482,page_view,2026-04-08 11:56:40,2026-04-08,11,iOS,1.0.0,SES44255,我的,56.0
E4000342,U41427,search,2026-04-13 15:35:43,2026-04-13,15,Android,1.1.0,SES73614,搜索,16.0
E4000343,U3741,app_open,2026-04-26 04:16:43,2026-04-26,4,Web,1.2.0,SES35704,设置,131.6
E4000344,U11845,search,2026-04-07 14:12:18,2026-04-07,14,Android,1.0.0,SES80925,首页,7.7
E4000345,U35415,search,2026-04-05 11:28:39,2026-04-05,11,iOS,1.3.0,SES67844,搜索,5.0
E4000346,U8862,click,2026-04-26 16:17:18,2026-04-26,16,Web,1.3.0,SES66975,首页,55.4
E4000347,U22335,page_view,2026-04-29 03:18:32,2026-04-29,3,iOS,1.0.0,SES55969,搜索,8.0
E4000348,U29753,logout,2026-04-10 02:06:00,2026-04-10,2,iOS,1.1.0,SES49583,设置,13.9
E4000349,U28073,app_open,2026-04-25 02:22:46,2026-04-25,2,Android,1.0.0,SES73445,购物车,82.2
E4000350,U22746,logout,2026-04-17 21:40:32,2026-04-17,21,iOS,1.3.0,SES66314,详情,8.3
E4000351,U18749,page_view,2026-04-10 23:47:56,2026-04-10,23,Android,1.2.0,SES95021,详情,32.8
E4000352,U28888,share,2026-04-29 04:05:04,2026-04-29,4,Android,1.3.0,SES60541,详情,107.1
E4000353,U43198,app_open,2026-04-06 00:50:49,2026-04-06,0,Web,1.3.0,SES92318,首页,30.0
E4000354,U22046,app_open,2026-04-28 12:15:51,2026-04-28,12,Web,1.1.0,SES65591,我的,39.3
E4000355,U31046,click,2026-04-08 16:38:22,2026-04-08,16,Web,1.2.0,SES88863,我的,2.3
E4000356,U30653,page_view,2026-04-19 18:29:38,2026-04-19,18,Web,1.0.0,SES57091,我的,44.0
E4000357,U30720,click,2026-04-30 22:53:55,2026-04-30,22,Android,1.0.0,SES21362,详情,16.6
E4000358,U6472,click,2026-04-05 04:55:06,2026-04-05,4,Web,1.1.0,SES55267,购物车,45.7
E4000359,U8092,page_view,2026-04-16 22:10:58,2026-04-16,22,Android,1.3.0,SES72574,购物车,23.0
E4000360,U49556,app_open,2026-04-27 00:43:50,2026-04-27,0,iOS,1.2.0,SES47957,搜索,23.4
E4000361,U49603,app_open,2026-04-15 17:43:22,2026-04-15,17,Android,1.0.0,SES21920,详情,3.5
E4000362,U45032,purchase,2026-04-28 13:21:52,2026-04-28,13,Android,1.3.0,SES80871,设置,135.9
E4000363,U44132,click,2026-04-29 07:53:59,2026-04-29,7,Android,1.3.0,SES28626,详情,8.9
E4000364,U5969,app_open,2026-04-15 12:06:24,2026-04-15,12,iOS,1.0.0,SES74921,搜索,34.1
E4000365,U29862,click,2026-04-01 19:37:27,2026-04-01,19,Web,1.2.0,SES24444,设置,3.9
E4000366,U24412,click,2026-04-19 02:26:58,2026-04-19,2,Web,1.0.0,SES96697,搜索,10.9
E4000367,U36418,click,2026-04-09 07:27:36,2026-04-09,7,iOS,1.1.0,SES80198,我的,10.6
E4000368,U38402,app_open,2026-04-11 15:59:07,2026-04-11,15,iOS,1.2.0,SES91499,我的,12.0
E4000369,U37584,register,2026-04-09 05:51:52,2026-04-09,5,Web,1.2.0,SES76044,首页,53.2
E4000370,U35405,click,2026-04-08 23:07:54,2026-04-08,23,Android,1.2.0,SES44383,搜索,51.5
E4000371,U33193,page_view,2026-04-09 02:45:29,2026-04-09,2,Web,1.2.0,SES80585,设置,32.0
E4000372,U3331,app_open,2026-04-15 21:29:30,2026-04-15,21,iOS,1.3.0,SES29693,详情,11.4
E4000373,U26047,app_open,2026-04-24 11:02:24,2026-04-24,11,Android,1.1.0,SES79876,搜索,16.9
E4000374,U12708,page_view,2026-04-01 12:56:15,2026-04-01,12,Web,1.2.0,SES85314,设置,1.1
E4000375,U26989,page_view,2026-04-28 10:30:14,2026-04-28,10,iOS,1.3.0,SES85647,搜索,23.3
E4000376,U7489,click,2026-04-04 02:20:44,2026-04-04,2,Android,1.1.0,SES56880,首页,5.9
E4000377,U30734,app_open,2026-04-09 07:33:10,2026-04-09,7,Android,1.3.0,SES77572,设置,94.9
E4000378,U42420,app_open,2026-04-05 00:25:57,2026-04-05,0,Web,1.3.0,SES17220,我的,27.1
E4000379,U18624,page_view,2026-04-10 03:56:33,2026-04-10,3,Web,1.3.0,SES11325,设置,0.1
E4000380,U7438,page_view,2026-04-10 02:46:34,2026-04-10,2,iOS,1.3.0,SES64311,购物车,43.6
E4000381,U7563,app_open,2026-04-28 01:32:32,2026-04-28,1,Web,1.1.0,SES44177,搜索,16.5
E4000382,U18128,share,2026-04-02 09:05:45,2026-04-02,9,Android,1.3.0,SES76378,我的,8.3
E4000383,U49877,app_open,2026-04-12 00:08:51,2026-04-12,0,Android,1.1.0,SES86710,详情,6.6
E4000384,U23245,logout,2026-04-19 05:30:08,2026-04-19,5,Web,1.3.0,SES11723,我的,28.0
E4000385,U33186,search,2026-04-05 07:49:18,2026-04-05,7,Web,1.0.0,SES40700,搜索,92.0
E4000386,U14236,app_open,2026-04-28 00:28:28,2026-04-28,0,iOS,1.2.0,SES74757,购物车,6.8
E4000387,U2274,register,2026-04-30 21:49:54,2026-04-30,21,Android,1.1.0,SES60505,首页,111.1
E4000388,U4724,page_view,2026-04-25 19:21:53,2026-04-25,19,Android,1.2.0,SES99061,设置,9.4
E4000389,U35715,page_view,2026-04-13 19:47:07,2026-04-13,19,Web,1.1.0,SES35016,详情,8.0
E4000390,U5154,page_view,2026-04-20 05:25:39,2026-04-20,5,Web,1.0.0,SES30399,购物车,174.9
E4000391,U23141,click,2026-04-25 01:40:10,2026-04-25,1,Web,1.3.0,SES38636,购物车,1.9
E4000392,U23273,app_open,2026-04-21 13:38:49,2026-04-21,13,Web,1.2.0,SES81481,购物车,62.2
E4000393,U37134,page_view,2026-04-21 23:32:59,2026-04-21,23,Web,1.0.0,SES57943,设置,28.3
E4000394,U49551,search,2026-04-18 20:47:32,2026-04-18,20,Web,1.3.0,SES70227,搜索,57.4
E4000395,U27923,page_view,2026-04-12 03:13:14,2026-04-12,3,Web,1.0.0,SES19173,购物车,6.9
E4000396,U35097,app_open,2026-04-12 18:41:38,2026-04-12,18,Android,1.2.0,SES65372,我的,25.1
E4000397,U41754,search,2026-04-23 13:37:20,2026-04-23,13,Android,1.1.0,SES53052,购物车,16.9
E4000398,U32871,app_open,2026-04-10 20:00:15,2026-04-10,20,Android,1.0.0,SES80241,搜索,44.8
E4000399,U43243,logout,2026-04-23 09:38:42,2026-04-23,9,Android,1.3.0,SES80295,详情,16.9
E4000400,U36726,page_view,2026-04-13 18:23:23,2026-04-13,18,Web,1.1.0,SES82617,详情,24.3
E4000401,U4845,logout,2026-04-04 01:46:55,2026-04-04,1,Android,1.3.0,SES78407,搜索,47.4
E4000402,U22508,page_view,2026-04-23 18:38:11,2026-04-23,18,Web,1.3.0,SES86197,购物车,46.9
E4000403,U45508,purchase,2026-04-07 23:14:05,2026-04-07,23,iOS,1.2.0,SES74315,设置,40.1
E4000404,U31913,search,2026-04-10 00:07:41,2026-04-10,0,Web,1.3.0,SES91507,详情,47.2
E4000405,U45191,click,2026-04-20 01:01:43,2026-04-20,1,Web,1.2.0,SES38671,设置,3.3
E4000406,U7896,search,2026-04-03 05:07:54,2026-04-03,5,Web,1.3.0,SES28736,我的,19.2
E4000407,U28530,click,2026-04-26 05:40:53,2026-04-26,5,Web,1.1.0,SES82035,购物车,17.9
E4000408,U49894,search,2026-04-07 05:56:46,2026-04-07,5,iOS,1.3.0,SES32482,我的,0.2
E4000409,U48582,page_view,2026-04-09 09:07:49,2026-04-09,9,Web,1.3.0,SES84950,购物车,58.2
E4000410,U6011,page_view,2026-04-07 05:18:38,2026-04-07,5,Android,1.3.0,SES90040,我的,32.5
E4000411,U8781,logout,2026-04-11 13:18:39,2026-04-11,13,iOS,1.1.0,SES59005,搜索,47.1
E4000412,U3505,page_view,2026-04-18 20:04:29,2026-04-18,20,Web,1.2.0,SES12730,设置,14.9
E4000413,U39754,page_view,2026-04-09 02:19:25,2026-04-09,2,Web,1.2.0,SES71482,购物车,10.0
E4000414,U32633,logout,2026-04-08 04:26:38,2026-04-08,4,iOS,1.2.0,SES11430,我的,93.3
E4000415,U49539,page_view,2026-04-26 15:55:24,2026-04-26,15,Web,1.2.0,SES69720,首页,6.6
E4000416,U14791,click,2026-04-28 15:23:35,2026-04-28,15,Android,1.3.0,SES49248,我的,119.3
E4000417,U40935,search,2026-04-15 04:37:46,2026-04-15,4,Web,1.3.0,SES58615,购物车,80.5
E4000418,U2334,page_view,2026-04-15 23:15:12,2026-04-15,23,Android,1.3.0,SES55046,购物车,9.5
E4000419,U17275,register,2026-04-07 04:21:07,2026-04-07,4,iOS,1.2.0,SES28021,搜索,17.9
E4000420,U6740,page_view,2026-04-03 13:23:37,2026-04-03,13,Web,1.1.0,SES44809,详情,112.4
E4000421,U21421,app_open,2026-04-19 19:59:59,2026-04-19,19,Web,1.2.0,SES72899,购物车,26.3
E4000422,U17582,app_open,2026-04-23 07:02:30,2026-04-23,7,Web,1.1.0,SES11587,购物车,33.2
E4000423,U31269,page_view,2026-04-14 21:40:24,2026-04-14,21,iOS,1.3.0,SES94192,设置,46.6
E4000424,U8579,register,2026-04-25 07:01:33,2026-04-25,7,iOS,1.2.0,SES34023,设置,14.3
E4000425,U35730,click,2026-04-02 18:24:43,2026-04-02,18,Android,1.2.0,SES14224,我的,23.9
E4000426,U32025,page_view,2026-04-14 20:57:52,2026-04-14,20,Web,1.1.0,SES55690,我的,18.5
E4000427,U5045,search,2026-04-09 04:19:47,2026-04-09,4,iOS,1.0.0,SES73964,设置,16.4
E4000428,U8486,app_open,2026-04-15 20:50:38,2026-04-15,20,iOS,1.3.0,SES84955,设置,3.4
E4000429,U21007,page_view,2026-04-12 07:42:50,2026-04-12,7,Web,1.2.0,SES16130,搜索,27.8
E4000430,U43395,search,2026-04-18 16:02:20,2026-04-18,16,Android,1.1.0,SES74774,详情,31.1
E4000431,U8157,share,2026-04-20 12:28:16,2026-04-20,12,Web,1.1.0,SES30305,购物车,38.8
E4000432,U24491,logout,2026-04-06 06:35:42,2026-04-06,6,Web,1.2.0,SES48946,设置,19.4
E4000433,U29408,app_open,2026-04-13 15:54:59,2026-04-13,15,Android,1.0.0,SES71435,详情,9.7
E4000434,U18874,page_view,2026-04-23 08:50:27,2026-04-23,8,Web,1.1.0,SES38973,我的,8.6
E4000435,U26458,search,2026-04-28 21:07:51,2026-04-28,21,Web,1.0.0,SES68136,我的,28.0
E4000436,U13581,page_view,2026-04-30 08:03:41,2026-04-30,8,Android,1.3.0,SES64699,搜索,18.6
E4000437,U43444,click,2026-04-29 02:13:43,2026-04-29,2,iOS,1.1.0,SES90581,详情,11.4
E4000438,U34203,click,2026-04-21 02:51:40,2026-04-21,2,Web,1.0.0,SES32745,详情,16.5
E4000439,U15942,page_view,2026-04-18 10:31:30,2026-04-18,10,Android,1.0.0,SES62074,详情,38.0
E4000440,U43237,click,2026-04-16 13:45:35,2026-04-16,13,iOS,1.1.0,SES96685,我的,25.8
E4000441,U7189,app_open,2026-04-14 12:58:36,2026-04-14,12,Android,1.0.0,SES13185,搜索,4.3
E4000442,U23534,click,2026-04-26 11:48:24,2026-04-26,11,iOS,1.1.0,SES41777,详情,74.5
E4000443,U37472,page_view,2026-04-30 16:18:23,2026-04-30,16,iOS,1.3.0,SES39203,详情,42.6
E4000444,U7644,page_view,2026-04-23 13:21:58,2026-04-23,13,Web,1.2.0,SES19921,详情,9.1
E4000445,U21358,page_view,2026-04-06 13:29:16,2026-04-06,13,Web,1.0.0,SES53884,详情,90.7
E4000446,U47207,click,2026-04-17 03:07:24,2026-04-17,3,Web,1.1.0,SES31193,购物车,2.9
E4000447,U25822,click,2026-04-30 16:17:33,2026-04-30,16,Android,1.2.0,SES62437,首页,30.0
E4000448,U6236,page_view,2026-04-18 04:26:56,2026-04-18,4,iOS,1.0.0,SES53919,详情,60.2
E4000449,U47076,page_view,2026-04-29 01:57:00,2026-04-29,1,Android,1.3.0,SES74175,我的,10.0
E4000450,U6549,search,2026-04-10 05:05:26,2026-04-10,5,iOS,1.1.0,SES13986,首页,8.5
E4000451,U42875,logout,2026-04-10 23:29:50,2026-04-10,23,Web,1.0.0,SES32316,搜索,53.9
E4000452,U47439,share,2026-04-29 22:13:10,2026-04-29,22,iOS,1.3.0,SES51927,详情,9.1
E4000453,U46761,page_view,2026-04-21 18:11:43,2026-04-21,18,Android,1.0.0,SES94563,首页,1.8
E4000454,U28468,click,2026-04-17 19:40:09,2026-04-17,19,Web,1.0.0,SES65827,设置,27.2
E4000455,U1072,app_open,2026-04-14 00:08:26,2026-04-14,0,Android,1.3.0,SES98981,我的,20.7
E4000456,U38680,page_view,2026-04-06 10:18:58,2026-04-06,10,Web,1.1.0,SES87126,首页,32.9
E4000457,U11421,page_view,2026-04-11 04:40:33,2026-04-11,4,iOS,1.0.0,SES40852,我的,17.1
E4000458,U36419,logout,2026-04-17 07:46:47,2026-04-17,7,Android,1.2.0,SES32463,详情,51.0
E4000459,U32884,page_view,2026-04-18 18:52:46,2026-04-18,18,Web,1.3.0,SES75103,搜索,26.9
E4000460,U35210,app_open,2026-04-07 09:37:45,2026-04-07,9,Web,1.3.0,SES10157,搜索,37.4
E4000461,U47345,app_open,2026-04-18 05:16:56,2026-04-18,5,Web,1.2.0,SES73797,详情,7.5
E4000462,U7866,click,2026-04-10 12:47:31,2026-04-10,12,iOS,1.0.0,SES31304,设置,4.5
E4000463,U29403,logout,2026-04-30 20:16:27,2026-04-30,20,Web,1.3.0,SES58659,首页,39.9
E4000464,U13217,page_view,2026-04-29 09:03:49,2026-04-29,9,Android,1.0.0,SES21081,首页,8.0
E4000465,U21690,click,2026-04-22 06:13:30,2026-04-22,6,Web,1.3.0,SES54855,首页,11.5
E4000466,U17904,click,2026-04-16 23:34:18,2026-04-16,23,Web,1.2.0,SES80345,首页,20.1
E4000467,U26537,page_view,2026-04-23 19:31:54,2026-04-23,19,iOS,1.3.0,SES95707,我的,32.2
E4000468,U5938,app_open,2026-04-02 02:11:01,2026-04-02,2,iOS,1.2.0,SES15927,购物车,134.7
E4000469,U8167,purchase,2026-04-09 03:36:52,2026-04-09,3,iOS,1.0.0,SES98263,搜索,0.9
E4000470,U17057,page_view,2026-04-16 07:29:38,2026-04-16,7,Web,1.3.0,SES26094,详情,14.7
E4000471,U49385,app_open,2026-04-14 03:56:45,2026-04-14,3,Android,1.1.0,SES46943,详情,57.6
E4000472,U37896,app_open,2026-04-04 23:59:01,2026-04-04,23,iOS,1.3.0,SES33228,我的,3.4
E4000473,U31315,logout,2026-04-07 19:03:26,2026-04-07,19,Web,1.3.0,SES94652,首页,17.5
E4000474,U21037,app_open,2026-04-05 07:36:10,2026-04-05,7,Web,1.0.0,SES38368,搜索,1.0
E4000475,U20707,page_view,2026-04-13 04:49:02,2026-04-13,4,iOS,1.3.0,SES35617,搜索,32.7
E4000476,U16151,page_view,2026-04-02 22:47:12,2026-04-02,22,Android,1.3.0,SES54220,首页,34.8
E4000477,U3362,page_view,2026-04-30 11:36:29,2026-04-30,11,Web,1.3.0,SES48688,搜索,4.2
E4000478,U5000,register,2026-04-27 19:48:52,2026-04-27,19,Web,1.3.0,SES22958,详情,9.8
E4000479,U42449,page_view,2026-04-30 23:03:23,2026-04-30,23,iOS,1.2.0,SES73833,搜索,35.5
E4000480,U19695,search,2026-04-11 16:12:51,2026-04-11,16,Android,1.2.0,SES79049,搜索,4.0
E4000481,U20232,app_open,2026-04-03 16:58:44,2026-04-03,16,iOS,1.3.0,SES49262,首页,13.7
E4000482,U37231,app_open,2026-04-26 20:19:09,2026-04-26,20,iOS,1.1.0,SES42864,搜索,5.9
E4000483,U32115,app_open,2026-04-08 14:49:34,2026-04-08,14,Web,1.0.0,SES99209,搜索,82.4
E4000484,U33112,page_view,2026-04-14 15:32:41,2026-04-14,15,Android,1.3.0,SES12238,设置,15.9
E4000485,U25245,page_view,2026-04-05 19:13:10,2026-04-05,19,Android,1.0.0,SES66694,我的,18.0
E4000486,U24673,app_open,2026-04-17 03:32:09,2026-04-17,3,Web,1.2.0,SES19473,购物车,21.9
E4000487,U14343,app_open,2026-04-03 14:00:27,2026-04-03,14,Web,1.2.0,SES14294,我的,25.5
E4000488,U41988,app_open,2026-04-07 15:09:22,2026-04-07,15,Android,1.0.0,SES93510,首页,75.2
E4000489,U11498,page_view,2026-04-06 12:12:21,2026-04-06,12,Android,1.2.0,SES54604,搜索,22.5
E4000490,U29269,click,2026-04-30 16:44:22,2026-04-30,16,iOS,1.2.0,SES27171,我的,19.7
E4000491,U14306,page_view,2026-04-29 18:31:47,2026-04-29,18,Android,1.3.0,SES92787,详情,2.8
E4000492,U7623,click,2026-04-20 06:35:58,2026-04-20,6,Android,1.0.0,SES72741,搜索,15.0
E4000493,U48615,app_open,2026-04-04 13:20:31,2026-04-04,13,iOS,1.2.0,SES44624,购物车,37.0
E4000494,U3555,page_view,2026-04-19 10:00:49,2026-04-19,10,Android,1.2.0,SES46541,设置,20.9
E4000495,U14898,search,2026-04-06 13:47:14,2026-04-06,13,Web,1.1.0,SES81733,设置,1.1
E4000496,U41521,app_open,2026-04-04 00:55:43,2026-04-04,0,Android,1.1.0,SES58539,详情,11.9
