ticket_id,customer_id,category,priority,channel,created_at,resolved_at,sla_hours,resolution_time_hours,sla_met,escalated,csat_score,agent_id
T500235,C3422,其他,P1,App,2026-03-06 01:00:00,2026-03-06 03:22:56,4,2.38,1,0,5,A112
T500236,C2294,业务变更,P4,热线,2026-03-21 06:00:00,2026-03-22 20:50:51,72,38.85,1,0,5,A282
T500237,C1477,故障申报,P1,邮件,2026-04-21 16:00:00,2026-04-21 18:00:57,4,2.02,1,0,4,A199
T500238,C1682,业务变更,P1,App,2026-01-27 21:00:00,2026-01-28 02:01:09,4,5.02,0,0,4,A177
T500239,C2404,业务变更,P4,App,2026-02-02 08:00:00,2026-02-02 15:34:45,72,7.58,1,1,3,A227
T500240,C3709,其他,P2,在线,2026-02-15 12:00:00,2026-02-15 12:30:00,8,0.5,1,0,4,A169
T500241,C1268,投诉,P1,邮件,2026-03-23 03:00:00,2026-03-23 03:30:00,4,0.5,1,0,5,A174
T500242,C3513,投诉,P4,邮件,2026-01-21 03:00:00,2026-01-27 02:25:11,72,143.42,0,0,3,A288
T500243,C1858,投诉,P1,在线,2026-03-17 02:00:00,2026-03-17 04:05:24,4,2.09,1,0,5,A284
T500244,C2734,故障申报,P2,邮件,2026-04-04 05:00:00,2026-04-04 08:01:21,8,3.02,1,0,4,A210
T500245,C2498,咨询,P3,在线,2026-03-10 19:00:00,2026-03-11 04:12:50,24,9.21,1,0,4,A173
T500246,C1174,退订,P3,热线,2026-03-24 17:00:00,2026-03-25 04:56:54,24,11.95,1,0,4,A290
T500247,C2217,退订,P2,在线,2026-02-12 09:00:00,2026-02-12 15:02:34,8,6.04,1,0,5,A260
T500248,C2643,退订,P4,热线,2026-04-03 14:00:00,2026-04-05 16:20:11,72,50.34,1,0,5,A284
T500249,C2741,其他,P1,在线,2026-03-17 18:00:00,2026-03-17 18:49:31,4,0.83,1,0,5,A197
T500250,C3950,投诉,P2,在线,2026-01-20 13:00:00,2026-01-20 18:17:13,8,5.29,1,0,4,A246
T500251,C1468,故障申报,P3,App,2026-04-26 02:00:00,2026-04-26 22:03:53,24,20.06,1,0,3,A112
T500252,C2435,业务变更,P2,邮件,2026-03-01 06:00:00,2026-03-01 07:40:14,8,1.67,1,0,5,A200
T500253,C3250,其他,P4,App,2026-02-18 02:00:00,2026-02-19 01:07:03,72,23.12,1,0,3,A205
T500254,C1296,退订,P4,热线,2026-04-02 11:00:00,2026-04-03 20:05:35,72,33.09,1,0,5,A184
T500255,C2288,退订,P4,热线,2026-01-20 03:00:00,2026-01-23 23:16:02,72,92.27,0,0,4,A220
T500256,C1995,业务变更,P2,App,2026-02-04 15:00:00,2026-02-04 17:56:40,8,2.94,1,0,5,A108
T500257,C2244,咨询,P1,App,2026-03-06 21:00:00,2026-03-06 21:30:00,4,0.5,1,0,2,A297
T500258,C3246,业务变更,P4,在线,2026-03-19 13:00:00,2026-03-22 15:42:59,72,74.72,0,0,5,A171
T500259,C3446,其他,P1,App,2026-02-01 01:00:00,2026-02-01 03:53:53,4,2.9,1,0,5,A187
T500260,C3534,退订,P4,App,2026-01-03 14:00:00,2026-01-06 16:50:06,72,74.84,0,0,4,A288
T500261,C3479,咨询,P1,邮件,2026-01-05 14:00:00,2026-01-05 14:31:13,4,0.52,1,0,4,A241
T500262,C3142,投诉,P2,邮件,2026-03-14 09:00:00,2026-03-14 09:30:00,8,0.5,1,0,5,A123
T500263,C1114,业务变更,P2,App,2026-04-05 20:00:00,2026-04-05 22:03:51,8,2.06,1,0,5,A186
T500264,C2782,退订,P2,在线,2026-01-12 05:00:00,2026-01-12 05:30:00,8,0.5,1,0,4,A245
T500265,C2926,业务变更,P3,在线,2026-04-21 12:00:00,2026-04-22 02:28:27,24,14.47,1,0,5,A261
T500266,C1586,故障申报,P2,热线,2026-04-17 09:00:00,2026-04-17 17:04:51,8,8.08,0,0,5,A208
T500267,C2193,投诉,P1,热线,2026-02-23 12:00:00,2026-02-24 03:06:49,4,15.11,0,0,1,A287
T500268,C2179,业务变更,P3,热线,2026-04-15 21:00:00,2026-04-16 00:27:54,24,3.47,1,0,4,A208
T500269,C3378,业务变更,P3,在线,2026-04-26 18:00:00,2026-04-27 15:29:50,24,21.5,1,0,4,A162
T500270,C1829,退订,P2,邮件,2026-03-10 11:00:00,2026-03-10 18:46:59,8,7.78,1,0,4,A232
T500271,C2278,退订,P3,App,2026-03-24 15:00:00,2026-03-24 15:30:00,24,0.5,1,0,4,A134
T500272,C1484,其他,P4,在线,2026-04-09 21:00:00,2026-04-13 03:56:43,72,78.95,0,0,5,A237
T500273,C2431,投诉,P2,App,2026-02-23 06:00:00,2026-02-23 10:20:13,8,4.34,1,0,4,A204
T500274,C1553,咨询,P3,热线,2026-04-05 22:00:00,2026-04-05 23:34:58,24,1.58,1,0,2,A161
T500275,C3028,故障申报,P2,App,2026-03-13 15:00:00,2026-03-13 18:53:43,8,3.9,1,0,5,A221
T500276,C2258,咨询,P4,在线,2026-01-15 00:00:00,2026-01-20 14:54:45,72,134.91,0,0,3,A290
T500277,C1704,故障申报,P1,App,2026-02-27 13:00:00,2026-02-27 14:27:39,4,1.46,1,0,3,A195
T500278,C1574,故障申报,P3,热线,2026-01-24 00:00:00,2026-01-24 23:04:56,24,23.08,1,0,1,A242
T500279,C2650,故障申报,P2,App,2026-03-24 07:00:00,2026-03-24 13:07:39,8,6.13,1,0,2,A282
T500280,C1220,咨询,P3,邮件,2026-02-09 09:00:00,2026-02-09 18:36:07,24,9.6,1,0,5,A273
T500281,C1857,故障申报,P2,App,2026-03-06 21:00:00,2026-03-06 23:19:53,8,2.33,1,0,3,A189
T500282,C2855,故障申报,P1,邮件,2026-03-04 10:00:00,2026-03-04 10:30:00,4,0.5,1,0,4,A162
T500283,C3394,咨询,P3,热线,2026-03-01 08:00:00,2026-03-02 11:51:17,24,27.85,0,0,2,A263
T500284,C3273,咨询,P2,热线,2026-01-23 01:00:00,2026-01-23 02:21:34,8,1.36,1,0,5,A298
T500285,C1994,咨询,P1,热线,2026-02-19 16:00:00,2026-02-19 16:48:12,4,0.8,1,0,5,A244
T500286,C3234,投诉,P4,邮件,2026-02-08 01:00:00,2026-02-10 22:42:11,72,69.7,1,0,4,A144
T500287,C3155,其他,P1,在线,2026-02-24 05:00:00,2026-02-24 05:30:00,4,0.5,1,0,2,A167
T500288,C2980,业务变更,P1,热线,2026-03-05 08:00:00,2026-03-05 09:48:50,4,1.81,1,1,5,A295
T500289,C3665,业务变更,P4,热线,2026-02-22 04:00:00,2026-02-24 23:52:38,72,67.88,1,0,2,A187
T500290,C1197,业务变更,P3,在线,2026-03-02 11:00:00,2026-03-04 22:36:28,24,59.61,0,0,4,A187
T500291,C2850,故障申报,P4,在线,2026-02-25 20:00:00,2026-03-01 01:53:23,72,77.89,0,0,4,A101
T500292,C1985,退订,P2,App,2026-01-20 12:00:00,2026-01-20 13:05:51,8,1.1,1,0,5,A138
T500293,C2593,退订,P2,在线,2026-04-10 12:00:00,2026-04-10 14:27:06,8,2.45,1,0,4,A100
T500294,C2071,投诉,P2,App,2026-01-26 17:00:00,2026-01-26 17:44:19,8,0.74,1,0,4,A296
T500295,C3579,其他,P2,在线,2026-03-20 08:00:00,2026-03-20 10:28:24,8,2.47,1,0,4,A139
T500296,C3510,退订,P2,邮件,2026-03-27 03:00:00,2026-03-27 03:38:33,8,0.64,1,0,4,A201
T500297,C3816,投诉,P4,在线,2026-02-11 02:00:00,2026-02-13 14:18:37,72,60.31,1,1,1,A170
T500298,C3018,咨询,P2,邮件,2026-01-26 00:00:00,2026-01-26 07:35:51,8,7.6,1,0,3,A208
T500299,C2276,投诉,P4,App,2026-02-22 23:00:00,2026-02-23 07:14:49,72,8.25,1,0,4,A134
T500300,C1318,咨询,P3,在线,2026-02-21 20:00:00,2026-02-22 15:42:25,24,19.71,1,0,4,A125
T500301,C1589,业务变更,P1,邮件,2026-02-15 22:00:00,2026-02-15 22:32:37,4,0.54,1,0,1,A166
T500302,C3283,投诉,P3,在线,2026-04-19 20:00:00,2026-04-20 09:12:02,24,13.2,1,0,5,A254
T500303,C1726,故障申报,P1,App,2026-01-01 17:00:00,2026-01-01 17:30:00,4,0.5,1,0,4,A179
T500304,C2657,咨询,P2,在线,2026-01-15 00:00:00,2026-01-15 03:26:11,8,3.44,1,0,5,A292
T500305,C2750,咨询,P4,App,2026-04-07 17:00:00,2026-04-09 19:10:52,72,50.18,1,0,1,A171
T500306,C1597,故障申报,P1,热线,2026-03-06 03:00:00,2026-03-06 09:41:11,4,6.69,0,0,5,A150
T500307,C1082,故障申报,P4,热线,2026-01-11 11:00:00,2026-01-12 19:37:22,72,32.62,1,0,5,A147
T500308,C1284,业务变更,P4,App,2026-01-22 02:00:00,2026-01-22 19:01:04,72,17.02,1,0,5,A221
T500309,C3562,业务变更,P2,App,2026-02-25 14:00:00,2026-02-25 16:28:30,8,2.48,1,0,3,A262
T500310,C2167,投诉,P4,在线,2026-02-21 16:00:00,2026-02-22 16:08:02,72,24.13,1,0,2,A113
T500311,C3837,业务变更,P1,热线,2026-01-27 10:00:00,2026-01-27 13:49:51,4,3.83,1,0,1,A100
T500312,C1268,投诉,P2,在线,2026-01-08 19:00:00,2026-01-09 00:57:58,8,5.97,1,0,3,A133
T500313,C1197,投诉,P3,邮件,2026-04-10 01:00:00,2026-04-10 10:16:47,24,9.28,1,0,4,A126
T500314,C3634,投诉,P3,App,2026-02-17 13:00:00,2026-02-17 14:35:52,24,1.6,1,0,4,A193
T500315,C1325,咨询,P3,邮件,2026-02-04 10:00:00,2026-02-06 06:10:17,24,44.17,0,1,1,A171
T500316,C3264,投诉,P3,热线,2026-02-06 07:00:00,2026-02-06 07:30:35,24,0.51,1,0,4,A118
T500317,C3528,投诉,P4,邮件,2026-04-15 05:00:00,2026-04-15 13:14:52,72,8.25,1,0,5,A295
T500318,C1331,业务变更,P4,App,2026-02-05 15:00:00,2026-02-07 19:19:25,72,52.32,1,1,4,A216
T500319,C1387,业务变更,P2,在线,2026-01-27 14:00:00,2026-01-27 18:04:05,8,4.07,1,0,5,A290
T500320,C1368,业务变更,P4,在线,2026-01-13 11:00:00,2026-01-14 05:15:22,72,18.26,1,0,4,A159
T500321,C1034,退订,P1,邮件,2026-01-09 18:00:00,2026-01-09 18:30:00,4,0.5,1,0,4,A279
T500322,C1556,退订,P3,在线,2026-01-20 19:00:00,2026-01-21 07:34:00,24,12.57,1,0,5,A256
T500323,C1474,投诉,P1,在线,2026-04-27 14:00:00,2026-04-27 15:09:39,4,1.16,1,0,3,A288
T500324,C1202,故障申报,P3,热线,2026-02-23 12:00:00,2026-02-23 19:18:59,24,7.32,1,0,4,A276
T500325,C1529,业务变更,P1,在线,2026-02-19 01:00:00,2026-02-19 04:05:13,4,3.09,1,0,4,A275
T500326,C1540,退订,P1,邮件,2026-02-17 03:00:00,2026-02-17 04:03:10,4,1.05,1,0,3,A205
T500327,C3743,故障申报,P4,邮件,2026-02-01 22:00:00,2026-02-03 22:17:37,72,48.29,1,0,4,A157
T500328,C1209,咨询,P3,在线,2026-01-19 06:00:00,2026-01-19 19:38:41,24,13.64,1,0,5,A156
T500329,C3248,业务变更,P3,App,2026-04-11 10:00:00,2026-04-11 14:53:23,24,4.89,1,0,5,A132
T500330,C2308,投诉,P3,热线,2026-04-17 14:00:00,2026-04-17 20:40:42,24,6.68,1,1,2,A115
T500331,C2303,其他,P3,App,2026-03-09 08:00:00,2026-03-09 09:32:29,24,1.54,1,1,5,A272
T500332,C2063,投诉,P1,邮件,2026-04-24 06:00:00,2026-04-24 06:30:00,4,0.5,1,0,5,A187
T500333,C3660,退订,P2,App,2026-04-05 03:00:00,2026-04-05 11:03:27,8,8.06,0,0,1,A182
T500334,C3060,故障申报,P3,App,2026-03-24 19:00:00,2026-03-25 11:16:55,24,16.28,1,0,5,A288
T500335,C3030,其他,P4,热线,2026-03-02 23:00:00,2026-03-03 21:12:59,72,22.22,1,0,3,A229
T500336,C2739,退订,P1,在线,2026-03-20 23:00:00,2026-03-21 01:29:22,4,2.49,1,0,1,A107
T500337,C2657,故障申报,P2,App,2026-01-17 22:00:00,2026-01-18 01:37:16,8,3.62,1,0,3,A140
T500338,C2461,业务变更,P3,邮件,2026-02-14 15:00:00,2026-02-15 06:33:25,24,15.56,1,0,5,A137
T500339,C3892,其他,P4,邮件,2026-04-05 06:00:00,2026-04-05 15:01:24,72,9.02,1,1,4,A112
T500340,C1337,退订,P4,邮件,2026-02-26 15:00:00,2026-03-01 09:59:47,72,67.0,1,0,4,A132
T500341,C3801,业务变更,P1,App,2026-01-06 04:00:00,2026-01-06 04:57:20,4,0.96,1,0,5,A222
T500342,C1786,业务变更,P4,在线,2026-02-21 20:00:00,2026-02-22 11:13:49,72,15.23,1,0,4,A184
T500343,C1875,退订,P1,热线,2026-03-04 18:00:00,2026-03-04 19:45:02,4,1.75,1,0,4,A211
T500344,C2448,投诉,P3,在线,2026-04-22 09:00:00,2026-04-22 18:28:19,24,9.47,1,0,2,A230
T500345,C3052,投诉,P2,热线,2026-03-27 06:00:00,2026-03-27 09:53:38,8,3.89,1,0,1,A120
T500346,C3455,投诉,P4,在线,2026-03-12 14:00:00,2026-03-14 11:08:10,72,45.14,1,0,1,A295
T500347,C3058,其他,P4,App,2026-02-10 05:00:00,2026-02-11 08:53:07,72,27.89,1,0,5,A203
T500348,C2192,投诉,P3,在线,2026-04-05 15:00:00,2026-04-06 12:52:41,24,21.88,1,0,4,A213
T500349,C2768,咨询,P4,在线,2026-01-14 09:00:00,2026-01-14 21:37:34,72,12.63,1,0,4,A174
T500350,C1312,故障申报,P4,热线,2026-04-23 22:00:00,2026-04-24 12:32:09,72,14.54,1,0,5,A202
T500351,C3501,业务变更,P2,邮件,2026-01-11 05:00:00,2026-01-11 08:58:37,8,3.98,1,0,5,A242
T500352,C1681,咨询,P3,在线,2026-04-03 10:00:00,2026-04-04 00:04:33,24,14.08,1,0,5,A136
T500353,C2232,其他,P4,热线,2026-01-06 12:00:00,2026-01-07 16:44:11,72,28.74,1,0,3,A198
T500354,C2228,咨询,P3,App,2026-01-07 15:00:00,2026-01-07 15:55:17,24,0.92,1,0,3,A177
T500355,C1437,投诉,P2,邮件,2026-03-03 10:00:00,2026-03-03 11:22:06,8,1.37,1,0,3,A241
T500356,C2024,业务变更,P1,邮件,2026-04-21 00:00:00,2026-04-21 00:56:25,4,0.94,1,0,4,A248
T500357,C3347,业务变更,P2,邮件,2026-01-09 05:00:00,2026-01-10 06:19:22,8,25.32,0,1,5,A199
T500358,C3194,投诉,P4,热线,2026-01-25 09:00:00,2026-01-26 05:29:43,72,20.5,1,0,5,A111
T500359,C3642,业务变更,P3,热线,2026-02-18 07:00:00,2026-02-18 17:48:29,24,10.81,1,1,5,A273
T500360,C1396,咨询,P4,邮件,2026-01-11 21:00:00,2026-01-12 18:25:06,72,21.42,1,0,1,A272
T500361,C3194,故障申报,P3,热线,2026-04-10 07:00:00,2026-04-10 09:43:45,24,2.73,1,0,5,A147
T500362,C3289,业务变更,P1,热线,2026-02-22 05:00:00,2026-02-22 05:45:39,4,0.76,1,0,1,A102
T500363,C1042,故障申报,P2,邮件,2026-04-18 10:00:00,2026-04-18 11:34:38,8,1.58,1,0,5,A224
T500364,C2973,其他,P4,在线,2026-04-25 22:00:00,2026-04-29 14:56:44,72,88.95,0,0,3,A142
T500365,C1694,咨询,P3,在线,2026-01-04 10:00:00,2026-01-04 16:21:37,24,6.36,1,0,4,A154
T500366,C3172,咨询,P1,在线,2026-03-22 15:00:00,2026-03-22 15:30:00,4,0.5,1,0,4,A231
T500367,C2538,业务变更,P1,App,2026-04-16 13:00:00,2026-04-16 14:24:22,4,1.41,1,0,5,A184
T500368,C2642,退订,P3,在线,2026-03-11 06:00:00,2026-03-11 15:21:03,24,9.35,1,0,5,A262
T500369,C2068,退订,P3,App,2026-01-18 22:00:00,2026-01-20 01:59:14,24,27.99,0,0,4,A111
T500370,C2994,退订,P3,App,2026-02-02 06:00:00,2026-02-02 09:24:10,24,3.4,1,0,3,A281
T500371,C1796,其他,P2,在线,2026-03-15 13:00:00,2026-03-15 13:34:07,8,0.57,1,0,4,A180
T500372,C1445,咨询,P3,在线,2026-02-13 13:00:00,2026-02-13 13:46:22,24,0.77,1,1,5,A104
T500373,C1247,其他,P3,在线,2026-01-10 16:00:00,2026-01-10 22:02:17,24,6.04,1,0,5,A100
T500374,C1133,其他,P3,App,2026-04-11 03:00:00,2026-04-11 12:22:45,24,9.38,1,0,5,A280
T500375,C2048,业务变更,P2,邮件,2026-03-15 05:00:00,2026-03-15 12:30:35,8,7.51,1,0,4,A100
T500376,C1194,退订,P4,邮件,2026-03-02 02:00:00,2026-03-04 07:33:57,72,53.57,1,0,4,A144
T500377,C2799,投诉,P3,邮件,2026-02-13 21:00:00,2026-02-14 04:57:08,24,7.95,1,0,3,A289
T500378,C1937,咨询,P1,邮件,2026-03-13 23:00:00,2026-03-14 00:49:29,4,1.82,1,0,5,A137
T500379,C1978,投诉,P2,邮件,2026-02-03 17:00:00,2026-02-03 17:53:27,8,0.89,1,0,3,A191
T500380,C2085,业务变更,P1,热线,2026-02-21 17:00:00,2026-02-21 21:02:03,4,4.03,0,0,4,A213
T500381,C3836,咨询,P2,邮件,2026-02-01 12:00:00,2026-02-01 16:17:58,8,4.3,1,0,5,A152
T500382,C3758,退订,P2,App,2026-01-02 01:00:00,2026-01-02 02:53:13,8,1.89,1,0,4,A221
T500383,C2744,咨询,P4,在线,2026-03-03 02:00:00,2026-03-03 02:30:00,72,0.5,1,0,4,A223
T500384,C1892,咨询,P3,热线,2026-02-10 11:00:00,2026-02-11 01:14:29,24,14.24,1,0,4,A274
T500385,C3549,业务变更,P2,热线,2026-03-16 17:00:00,2026-03-16 21:37:24,8,4.62,1,0,4,A249
T500386,C1716,退订,P2,邮件,2026-03-20 21:00:00,2026-03-20 22:44:31,8,1.74,1,0,3,A167
T500387,C3729,故障申报,P3,邮件,2026-01-03 12:00:00,2026-01-03 22:46:47,24,10.78,1,1,4,A251
T500388,C1714,投诉,P1,在线,2026-03-27 07:00:00,2026-03-27 10:30:35,4,3.51,1,0,1,A200
T500389,C3124,其他,P4,App,2026-02-10 09:00:00,2026-02-10 18:10:07,72,9.17,1,0,5,A146
T500390,C2435,咨询,P3,邮件,2026-04-17 14:00:00,2026-04-18 03:39:19,24,13.66,1,0,3,A144
T500391,C2914,咨询,P3,热线,2026-04-09 05:00:00,2026-04-09 05:30:00,24,0.5,1,0,1,A245
T500392,C3151,咨询,P2,邮件,2026-04-08 14:00:00,2026-04-08 22:29:57,8,8.5,0,1,3,A194
T500393,C2727,其他,P3,热线,2026-01-19 17:00:00,2026-01-20 00:42:51,24,7.71,1,0,5,A151
T500394,C2380,咨询,P2,App,2026-02-02 05:00:00,2026-02-02 09:24:53,8,4.41,1,0,5,A295
T500395,C3269,故障申报,P2,邮件,2026-03-25 20:00:00,2026-03-26 01:33:45,8,5.56,1,0,5,A298
T500396,C2737,退订,P1,邮件,2026-04-14 14:00:00,2026-04-14 14:30:00,4,0.5,1,0,5,A299
T500397,C2260,故障申报,P1,热线,2026-03-08 22:00:00,2026-03-09 00:49:49,4,2.83,1,0,4,A214
T500398,C1213,投诉,P2,热线,2026-03-10 13:00:00,2026-03-10 14:51:55,8,1.87,1,0,5,A159
T500399,C1577,故障申报,P4,App,2026-04-17 04:00:00,2026-04-23 14:47:28,72,154.79,0,1,4,A115
T500400,C2444,其他,P4,App,2026-02-08 05:00:00,2026-02-10 03:54:53,72,46.91,1,0,5,A120
T500401,C1310,咨询,P2,邮件,2026-02-27 14:00:00,2026-02-27 18:41:00,8,4.68,1,0,5,A122
T500402,C2977,其他,P4,在线,2026-01-20 19:00:00,2026-01-26 00:25:11,72,125.42,0,0,5,A151
T500403,C2470,业务变更,P4,在线,2026-04-22 11:00:00,2026-04-22 17:40:21,72,6.67,1,0,4,A117
T500404,C1212,投诉,P2,App,2026-01-03 14:00:00,2026-01-03 14:33:59,8,0.57,1,0,4,A124
T500405,C1802,投诉,P2,邮件,2026-02-24 09:00:00,2026-02-24 14:48:36,8,5.81,1,0,5,A120
T500406,C3058,业务变更,P1,App,2026-03-20 01:00:00,2026-03-20 04:43:35,4,3.73,1,1,5,A282
T500407,C3260,故障申报,P4,在线,2026-04-01 09:00:00,2026-04-03 09:13:56,72,48.23,1,0,5,A156
T500408,C3486,其他,P1,在线,2026-01-10 16:00:00,2026-01-10 19:20:17,4,3.34,1,0,4,A219
T500409,C3029,故障申报,P4,在线,2026-02-09 17:00:00,2026-02-15 15:39:13,72,142.65,0,0,5,A265
T500410,C3504,咨询,P4,App,2026-04-07 03:00:00,2026-04-10 09:03:46,72,78.06,0,0,5,A208
T500411,C2800,故障申报,P1,邮件,2026-01-24 22:00:00,2026-01-24 23:35:36,4,1.59,1,0,4,A239
T500412,C3975,其他,P3,邮件,2026-04-15 23:00:00,2026-04-16 05:19:19,24,6.32,1,0,4,A188
T500413,C1772,退订,P3,热线,2026-04-01 21:00:00,2026-04-02 10:05:15,24,13.09,1,0,5,A158
T500414,C2804,故障申报,P3,邮件,2026-01-17 22:00:00,2026-01-18 18:01:01,24,20.02,1,0,4,A222
T500415,C2846,退订,P3,在线,2026-01-13 12:00:00,2026-01-13 13:02:54,24,1.05,1,0,5,A132
T500416,C3256,故障申报,P4,在线,2026-01-07 17:00:00,2026-01-09 05:00:00,72,36.0,1,0,4,A254
T500417,C1188,投诉,P3,App,2026-04-23 01:00:00,2026-04-23 01:48:25,24,0.81,1,0,5,A114
T500418,C1613,退订,P3,App,2026-03-01 04:00:00,2026-03-02 07:48:06,24,27.8,0,0,5,A148
T500419,C2157,故障申报,P2,在线,2026-02-14 05:00:00,2026-02-15 01:26:00,8,20.43,0,0,2,A222
T500420,C2235,业务变更,P3,App,2026-03-12 17:00:00,2026-03-13 03:05:41,24,10.09,1,1,1,A196
T500421,C2443,退订,P2,邮件,2026-01-02 23:00:00,2026-01-03 11:10:20,8,12.17,0,0,4,A196
T500422,C2037,故障申报,P2,在线,2026-02-20 21:00:00,2026-02-21 00:20:53,8,3.35,1,0,5,A172
T500423,C1632,咨询,P4,邮件,2026-02-04 18:00:00,2026-02-05 00:37:34,72,6.63,1,0,3,A113
T500424,C1299,投诉,P4,在线,2026-04-13 06:00:00,2026-04-13 10:10:35,72,4.18,1,0,5,A243
T500425,C1376,故障申报,P2,热线,2026-02-08 04:00:00,2026-02-08 05:56:44,8,1.95,1,0,5,A214
T500426,C3038,退订,P4,在线,2026-03-20 19:00:00,2026-03-21 02:00:35,72,7.01,1,0,3,A138
T500427,C3266,投诉,P2,在线,2026-04-22 20:00:00,2026-04-22 21:32:28,8,1.54,1,0,5,A223
T500428,C2713,咨询,P4,在线,2026-01-13 06:00:00,2026-01-15 17:26:44,72,59.45,1,0,5,A121
T500429,C3311,其他,P4,在线,2026-01-25 03:00:00,2026-01-31 10:42:12,72,151.7,0,0,5,A162
T500430,C2795,咨询,P2,邮件,2026-03-09 03:00:00,2026-03-09 03:30:00,8,0.5,1,0,2,A122
T500431,C3434,其他,P1,热线,2026-01-07 11:00:00,2026-01-07 19:12:02,4,8.2,0,0,5,A133
T500432,C3124,退订,P4,在线,2026-03-01 21:00:00,2026-03-02 04:29:30,72,7.49,1,1,5,A276
T500433,C2056,其他,P3,热线,2026-03-12 13:00:00,2026-03-12 13:30:00,24,0.5,1,0,2,A232
T500434,C1861,其他,P1,在线,2026-04-07 14:00:00,2026-04-07 19:50:23,4,5.84,0,0,3,A126
T500435,C2385,业务变更,P2,热线,2026-04-13 04:00:00,2026-04-13 05:54:33,8,1.91,1,0,4,A290
T500436,C3101,投诉,P3,邮件,2026-04-01 03:00:00,2026-04-02 05:42:44,24,26.71,0,0,5,A181
T500437,C2491,投诉,P2,App,2026-03-23 17:00:00,2026-03-24 01:51:13,8,8.85,0,0,4,A260
T500438,C1682,故障申报,P4,App,2026-03-24 08:00:00,2026-03-27 20:16:55,72,84.28,0,1,4,A280
T500439,C3552,投诉,P1,在线,2026-04-18 08:00:00,2026-04-18 08:58:37,4,0.98,1,0,4,A137
T500440,C2617,业务变更,P2,在线,2026-02-24 09:00:00,2026-02-24 09:30:00,8,0.5,1,0,5,A298
T500441,C2856,业务变更,P2,邮件,2026-02-22 16:00:00,2026-02-22 20:15:28,8,4.26,1,1,5,A157
T500442,C3076,故障申报,P4,热线,2026-04-16 15:00:00,2026-04-17 19:01:56,72,28.03,1,0,1,A285
T500443,C1398,退订,P4,热线,2026-04-27 04:00:00,2026-05-02 01:48:36,72,117.81,0,0,4,A262
T500444,C1505,故障申报,P2,App,2026-02-14 18:00:00,2026-02-14 18:47:33,8,0.79,1,0,4,A153
T500445,C2231,其他,P3,热线,2026-01-24 08:00:00,2026-01-24 12:15:08,24,4.25,1,0,4,A296
T500446,C1885,业务变更,P1,热线,2026-02-07 08:00:00,2026-02-07 13:06:32,4,5.11,0,0,5,A194
T500447,C1866,业务变更,P2,邮件,2026-01-12 04:00:00,2026-01-12 05:32:22,8,1.54,1,0,3,A179
T500448,C1633,其他,P1,热线,2026-04-18 01:00:00,2026-04-18 03:24:56,4,2.42,1,0,4,A285
T500449,C1966,业务变更,P3,邮件,2026-02-23 04:00:00,2026-02-23 11:33:29,24,7.56,1,0,4,A168
T500450,C2575,咨询,P1,App,2026-01-13 09:00:00,2026-01-13 13:18:19,4,4.31,0,0,4,A182
T500451,C2212,退订,P1,邮件,2026-03-04 08:00:00,2026-03-04 08:48:44,4,0.81,1,0,5,A293
T500452,C1437,业务变更,P4,热线,2026-01-09 14:00:00,2026-01-10 06:37:04,72,16.62,1,0,4,A240
T500453,C2421,咨询,P3,在线,2026-04-23 14:00:00,2026-04-23 19:39:25,24,5.66,1,1,2,A241
T500454,C2455,退订,P3,App,2026-02-03 00:00:00,2026-02-03 13:52:27,24,13.87,1,0,1,A183
T500455,C1093,退订,P3,热线,2026-01-09 18:00:00,2026-01-10 03:25:59,24,9.43,1,0,4,A268
T500456,C2894,投诉,P3,在线,2026-01-18 11:00:00,2026-01-20 02:32:28,24,39.54,0,0,4,A243
T500457,C3451,咨询,P3,热线,2026-04-13 15:00:00,2026-04-13 16:54:42,24,1.91,1,0,4,A174
T500458,C3564,退订,P4,热线,2026-03-22 08:00:00,2026-03-24 09:39:08,72,49.65,1,0,4,A204
T500459,C1441,业务变更,P3,热线,2026-03-02 02:00:00,2026-03-02 03:34:37,24,1.58,1,0,5,A249
T500460,C3845,业务变更,P1,邮件,2026-01-02 15:00:00,2026-01-02 15:30:00,4,0.5,1,0,5,A233
T500461,C3288,其他,P1,热线,2026-01-23 14:00:00,2026-01-23 16:30:54,4,2.52,1,0,4,A242
T500462,C1014,投诉,P4,App,2026-02-23 11:00:00,2026-02-24 17:11:12,72,30.19,1,0,4,A239
T500463,C3352,退订,P2,在线,2026-03-06 13:00:00,2026-03-06 15:33:03,8,2.55,1,1,4,A146
T500464,C1209,其他,P4,热线,2026-03-08 11:00:00,2026-03-09 11:38:07,72,24.64,1,0,5,A143
T500465,C1282,退订,P2,App,2026-01-06 13:00:00,2026-01-06 14:52:13,8,1.87,1,0,2,A243
T500466,C1156,咨询,P2,在线,2026-04-14 04:00:00,2026-04-14 13:16:31,8,9.28,0,1,5,A136
T500467,C2757,故障申报,P1,在线,2026-04-23 08:00:00,2026-04-23 08:31:47,4,0.53,1,0,5,A182
T500468,C1489,退订,P3,在线,2026-03-17 00:00:00,2026-03-17 03:25:31,24,3.43,1,0,4,A181
T500469,C3059,故障申报,P4,App,2026-01-01 11:00:00,2026-01-04 02:03:30,72,63.06,1,0,5,A253
T500470,C2828,业务变更,P3,App,2026-03-09 04:00:00,2026-03-10 17:57:21,24,37.96,0,0,3,A153
