order_id,customer_id,region_l1,region_l2,bu_id,product_line,amount,order_date,period,channel,sales_manager_id,status
SO200259,C3200,华北,北线,BU-5,运营商网关,17.84,2024-09-07,2024Q3,电商,SM223,closed
SO200260,C2790,华北,中线,BU-1,运营商网关,15.51,2026-03-11,2026Q1,渠道,SM206,closed
SO200261,C3826,西南,中线,BU-6,运营商网关,29.63,2025-08-26,2025Q3,项目集采,SM157,closed
SO200262,C2430,华东,北线,BU-3,BSS-OSS,21.65,2024-01-14,2024Q1,直销,SM234,closed
SO200263,C1611,华东,南线,BU-5,云平台,0.01,2025-01-26,2025Q1,渠道,SM180,closed
SO200264,C2037,华东,北线,BU-3,IT 服务,23.54,2024-10-27,2024Q4,直销,SM133,closed
SO200265,C1288,华中,中线,BU-3,AI 助理,3.59,2024-12-12,2024Q4,直销,SM231,shipping
SO200266,C2288,华北,北线,BU-5,BSS-OSS,152.43,2024-06-14,2024Q2,渠道,SM223,closed
SO200267,C1653,西南,北线,BU-1,IT 服务,28.93,2024-04-18,2024Q2,项目集采,SM192,closed
SO200268,C2847,华南,中线,BU-4,智能客服,8.61,2025-06-09,2025Q2,项目集采,SM232,closed
SO200269,C2370,西南,中线,BU-3,IT 服务,17.16,2024-12-27,2024Q4,直销,SM167,closed
SO200270,C3086,华东,东线,BU-5,智能客服,70.66,2024-04-25,2024Q2,渠道,SM200,closed
SO200271,C3686,华南,南线,BU-4,智能客服,5.16,2024-12-07,2024Q4,项目集采,SM173,closed
SO200272,C3149,华北,中线,BU-2,运营商网关,94.31,2026-03-19,2026Q1,项目集采,SM184,closed
SO200273,C2348,西南,南线,BU-5,IT 服务,20.59,2024-11-25,2024Q4,项目集采,SM172,closed
SO200274,C1917,华中,南线,BU-2,BSS-OSS,113.44,2026-03-14,2026Q1,电商,SM119,closed
SO200275,C3043,华东,中线,BU-6,数据中台,26.62,2026-02-19,2026Q1,直销,SM134,closed
SO200276,C2932,西南,中线,BU-4,AI 助理,25.04,2025-03-05,2025Q1,渠道,SM208,closed
SO200277,C3988,华东,北线,BU-2,运营商网关,54.1,2026-03-10,2026Q1,渠道,SM239,closed
SO200278,C2845,华东,北线,BU-4,IT 服务,16.58,2025-06-12,2025Q2,渠道,SM174,closed
SO200279,C3731,华东,北线,BU-4,IT 服务,269.54,2025-08-14,2025Q3,直销,SM225,shipping
SO200280,C3322,华中,中线,BU-4,云平台,10.42,2026-02-16,2026Q1,项目集采,SM184,closed
SO200281,C3332,华东,北线,BU-2,云平台,94.98,2025-10-13,2025Q4,项目集采,SM204,closed
SO200282,C2337,华南,中线,BU-1,BSS-OSS,76.78,2026-02-22,2026Q1,项目集采,SM225,closed
SO200283,C3600,华东,中线,BU-3,AI 助理,4.99,2024-01-08,2024Q1,渠道,SM145,closed
SO200284,C2812,华南,东线,BU-4,BSS-OSS,14.58,2026-02-06,2026Q1,直销,SM125,closed
SO200285,C1107,华东,南线,BU-6,运营商网关,101.77,2026-03-05,2026Q1,直销,SM121,closed
SO200286,C1773,华东,东线,BU-5,IT 服务,23.23,2026-02-08,2026Q1,电商,SM180,closed
SO200287,C2922,华东,南线,BU-6,云平台,82.9,2026-02-24,2026Q1,电商,SM129,closed
SO200288,C3897,西南,中线,BU-2,AI 助理,23.99,2024-04-13,2024Q2,电商,SM101,closed
SO200289,C3713,西南,中线,BU-2,运营商网关,110.44,2026-02-13,2026Q1,直销,SM227,closed
SO200290,C1433,华南,北线,BU-5,AI 助理,101.25,2026-01-21,2026Q1,项目集采,SM218,closed
SO200291,C1075,华北,南线,BU-4,数据中台,68.19,2026-01-24,2026Q1,电商,SM216,closed
SO200292,C3168,华东,中线,BU-4,BSS-OSS,117.3,2026-01-22,2026Q1,电商,SM153,shipping
SO200293,C1694,华北,南线,BU-3,智能客服,107.52,2024-06-16,2024Q2,直销,SM231,closed
SO200294,C2498,华中,南线,BU-2,智能客服,20.08,2025-06-04,2025Q2,项目集采,SM192,closed
SO200295,C2842,西南,北线,BU-3,数据中台,32.52,2026-03-08,2026Q1,直销,SM175,pending
SO200296,C2634,华东,中线,BU-6,AI 助理,5.58,2026-01-08,2026Q1,直销,SM217,closed
SO200297,C3519,华东,南线,BU-4,运营商网关,106.44,2025-11-18,2025Q4,渠道,SM221,closed
SO200298,C3956,华北,东线,BU-5,AI 助理,38.15,2025-11-15,2025Q4,直销,SM246,closed
SO200299,C1262,华东,北线,BU-1,BSS-OSS,0.51,2026-02-27,2026Q1,项目集采,SM149,shipping
SO200300,C3848,华东,中线,BU-1,云平台,2.53,2026-01-01,2026Q1,电商,SM140,closed
SO200301,C3107,西南,北线,BU-2,AI 助理,41.83,2026-02-21,2026Q1,渠道,SM143,closed
SO200302,C1209,西南,东线,BU-4,智能客服,119.51,2025-05-07,2025Q2,项目集采,SM197,closed
SO200303,C3378,华北,南线,BU-5,云平台,70.23,2026-03-21,2026Q1,电商,SM224,pending
SO200304,C3737,华北,东线,BU-4,数据中台,17.38,2026-02-07,2026Q1,项目集采,SM155,closed
SO200305,C1324,华南,南线,BU-2,IT 服务,154.52,2025-12-01,2025Q4,渠道,SM187,closed
SO200306,C2249,华北,南线,BU-2,云平台,24.48,2025-03-13,2025Q1,电商,SM235,shipping
SO200307,C3051,华东,中线,BU-4,AI 助理,184.0,2025-06-11,2025Q2,渠道,SM208,shipping
SO200308,C2181,华北,东线,BU-5,AI 助理,0.35,2026-03-17,2026Q1,渠道,SM150,shipping
SO200309,C3867,西南,东线,BU-5,云平台,102.08,2026-03-16,2026Q1,直销,SM170,closed
SO200310,C2306,东北,东线,BU-4,智能客服,17.29,2024-02-05,2024Q1,渠道,SM202,closed
SO200311,C1414,华南,中线,BU-4,数据中台,19.96,2026-02-17,2026Q1,渠道,SM248,closed
SO200312,C1058,西南,南线,BU-1,数据中台,5.33,2026-01-07,2026Q1,直销,SM148,closed
SO200313,C1693,华中,南线,BU-3,IT 服务,0.69,2025-09-04,2025Q3,直销,SM137,closed
SO200314,C3225,华东,中线,BU-3,AI 助理,49.85,2025-04-19,2025Q2,渠道,SM221,closed
SO200315,C2627,华东,东线,BU-5,数据中台,32.7,2025-02-25,2025Q1,直销,SM207,closed
SO200316,C1691,华东,中线,BU-6,AI 助理,49.18,2024-08-10,2024Q3,直销,SM129,closed
SO200317,C1719,华东,北线,BU-6,BSS-OSS,243.87,2024-05-03,2024Q2,渠道,SM193,closed
SO200318,C1806,华北,东线,BU-4,AI 助理,174.03,2024-03-13,2024Q1,直销,SM209,closed
SO200319,C2941,华北,南线,BU-4,运营商网关,16.96,2025-11-01,2025Q4,电商,SM235,shipping
SO200320,C3656,西南,东线,BU-3,数据中台,126.31,2025-08-16,2025Q3,渠道,SM118,closed
SO200321,C2919,华中,东线,BU-2,BSS-OSS,87.91,2026-02-12,2026Q1,电商,SM146,closed
SO200322,C2348,华东,南线,BU-6,运营商网关,9.86,2025-02-04,2025Q1,直销,SM209,shipping
SO200323,C1371,西南,中线,BU-6,智能客服,141.29,2025-08-18,2025Q3,直销,SM137,closed
SO200324,C3420,华南,中线,BU-3,AI 助理,86.0,2025-08-26,2025Q3,直销,SM159,closed
SO200325,C1536,东北,南线,BU-4,云平台,34.31,2026-02-07,2026Q1,直销,SM219,pending
SO200326,C2258,华北,北线,BU-4,AI 助理,239.35,2025-02-08,2025Q1,渠道,SM217,pending
SO200327,C2771,华东,北线,BU-2,数据中台,79.54,2025-12-20,2025Q4,渠道,SM145,closed
SO200328,C1757,西南,南线,BU-5,BSS-OSS,64.97,2025-12-26,2025Q4,电商,SM103,pending
SO200329,C3457,华东,中线,BU-6,智能客服,442.03,2026-02-15,2026Q1,渠道,SM155,closed
SO200330,C1710,华中,中线,BU-1,智能客服,92.5,2024-04-05,2024Q2,项目集采,SM159,closed
SO200331,C2930,华东,中线,BU-2,AI 助理,0.15,2025-10-05,2025Q4,渠道,SM212,closed
SO200332,C1795,西南,中线,BU-3,BSS-OSS,61.55,2026-02-24,2026Q1,电商,SM175,closed
SO200333,C2996,华北,南线,BU-4,AI 助理,0.72,2026-01-17,2026Q1,直销,SM119,closed
SO200334,C3613,华南,东线,BU-5,IT 服务,60.31,2024-07-26,2024Q3,直销,SM206,closed
SO200335,C3271,华南,中线,BU-6,智能客服,59.84,2026-01-06,2026Q1,渠道,SM239,closed
SO200336,C2429,华北,中线,BU-3,云平台,45.66,2024-08-17,2024Q3,渠道,SM206,closed
SO200337,C2262,华东,南线,BU-4,智能客服,67.27,2025-10-11,2025Q4,电商,SM213,closed
SO200338,C2531,西南,东线,BU-2,数据中台,35.67,2026-01-19,2026Q1,项目集采,SM249,closed
SO200339,C2865,华东,中线,BU-6,AI 助理,33.66,2024-04-16,2024Q2,渠道,SM208,closed
SO200340,C1784,华南,南线,BU-1,BSS-OSS,112.84,2024-08-17,2024Q3,项目集采,SM110,closed
SO200341,C3072,华东,南线,BU-1,运营商网关,28.45,2026-01-22,2026Q1,项目集采,SM229,closed
SO200342,C1567,华南,中线,BU-2,数据中台,0.11,2025-09-16,2025Q3,电商,SM242,closed
SO200343,C3939,华南,东线,BU-6,AI 助理,1.85,2026-03-17,2026Q1,项目集采,SM174,closed
SO200344,C2152,华南,北线,BU-1,运营商网关,47.31,2026-03-25,2026Q1,渠道,SM123,closed
SO200345,C1153,华北,东线,BU-6,AI 助理,85.09,2026-01-25,2026Q1,直销,SM117,closed
SO200346,C2318,华东,南线,BU-2,智能客服,31.93,2026-01-14,2026Q1,电商,SM191,closed
SO200347,C2449,华中,北线,BU-6,数据中台,38.53,2026-03-06,2026Q1,直销,SM158,closed
SO200348,C2206,华东,南线,BU-2,云平台,53.25,2025-01-15,2025Q1,直销,SM210,shipping
SO200349,C2610,西南,北线,BU-1,BSS-OSS,4.88,2025-03-11,2025Q1,直销,SM207,closed
SO200350,C3196,华东,东线,BU-5,AI 助理,11.45,2025-09-20,2025Q3,项目集采,SM129,closed
SO200351,C3875,东北,南线,BU-1,运营商网关,45.27,2025-12-21,2025Q4,渠道,SM151,closed
SO200352,C3724,华南,东线,BU-5,智能客服,22.67,2026-01-05,2026Q1,电商,SM163,closed
SO200353,C2812,东北,北线,BU-6,IT 服务,32.64,2026-02-03,2026Q1,项目集采,SM188,closed
SO200354,C1782,华南,北线,BU-2,IT 服务,30.31,2025-08-23,2025Q3,电商,SM179,closed
SO200355,C3452,西南,南线,BU-1,IT 服务,108.44,2024-05-04,2024Q2,渠道,SM129,closed
SO200356,C3698,西南,东线,BU-3,数据中台,70.64,2025-02-08,2025Q1,电商,SM133,shipping
SO200357,C2228,华南,南线,BU-1,数据中台,6.22,2026-01-11,2026Q1,直销,SM204,closed
SO200358,C2718,华南,南线,BU-3,IT 服务,44.28,2024-05-21,2024Q2,项目集采,SM145,closed
SO200359,C3943,华中,东线,BU-6,AI 助理,7.72,2024-02-04,2024Q1,项目集采,SM103,closed
SO200360,C3619,华东,东线,BU-4,数据中台,31.36,2026-01-21,2026Q1,直销,SM206,closed
SO200361,C3778,华北,北线,BU-3,智能客服,155.3,2024-05-04,2024Q2,直销,SM180,closed
SO200362,C3307,华中,中线,BU-4,IT 服务,95.59,2024-06-02,2024Q2,渠道,SM160,closed
SO200363,C1411,华东,南线,BU-6,BSS-OSS,23.28,2025-10-09,2025Q4,电商,SM130,shipping
SO200364,C3933,华北,南线,BU-2,智能客服,68.97,2026-02-24,2026Q1,直销,SM141,closed
SO200365,C3230,华东,中线,BU-5,IT 服务,70.89,2024-05-23,2024Q2,电商,SM102,closed
SO200366,C1026,华北,东线,BU-6,数据中台,0.22,2025-03-11,2025Q1,直销,SM166,closed
SO200367,C3046,华南,南线,BU-6,智能客服,28.66,2025-06-07,2025Q2,直销,SM116,closed
SO200368,C3664,华中,北线,BU-2,运营商网关,16.24,2026-02-08,2026Q1,电商,SM138,closed
SO200369,C1348,华东,东线,BU-2,运营商网关,55.56,2026-01-04,2026Q1,直销,SM235,shipping
SO200370,C3151,华南,南线,BU-1,智能客服,1.76,2024-04-15,2024Q2,渠道,SM231,closed
SO200371,C3496,东北,北线,BU-3,云平台,56.39,2025-05-26,2025Q2,直销,SM240,shipping
SO200372,C1859,华北,东线,BU-1,云平台,17.76,2026-03-11,2026Q1,电商,SM106,closed
SO200373,C1285,东北,北线,BU-3,智能客服,7.97,2025-03-12,2025Q1,渠道,SM225,closed
SO200374,C3217,东北,东线,BU-4,运营商网关,53.49,2024-07-15,2024Q3,项目集采,SM140,closed
SO200375,C2873,华南,东线,BU-4,云平台,35.08,2025-04-04,2025Q2,渠道,SM164,closed
SO200376,C2710,华中,中线,BU-5,AI 助理,32.07,2026-02-19,2026Q1,渠道,SM244,closed
SO200377,C3603,东北,北线,BU-4,IT 服务,3.95,2025-03-03,2025Q1,电商,SM212,closed
SO200378,C3210,华东,北线,BU-3,BSS-OSS,187.27,2026-01-13,2026Q1,渠道,SM219,closed
SO200379,C3575,华中,南线,BU-3,智能客服,0.32,2024-09-06,2024Q3,项目集采,SM190,shipping
SO200380,C2164,华南,中线,BU-5,数据中台,219.08,2024-06-22,2024Q2,电商,SM191,shipping
SO200381,C4000,东北,北线,BU-4,BSS-OSS,73.67,2025-02-08,2025Q1,渠道,SM197,closed
SO200382,C3782,华东,中线,BU-5,IT 服务,3.68,2025-07-08,2025Q3,渠道,SM199,closed
SO200383,C3076,华北,北线,BU-6,运营商网关,33.34,2025-05-27,2025Q2,渠道,SM156,closed
SO200384,C1744,华东,东线,BU-6,云平台,236.38,2024-08-15,2024Q3,直销,SM142,closed
SO200385,C1581,西南,南线,BU-3,AI 助理,64.04,2024-07-14,2024Q3,电商,SM181,closed
SO200386,C1572,华南,北线,BU-5,运营商网关,39.6,2025-02-19,2025Q1,直销,SM200,closed
SO200387,C2726,华东,南线,BU-1,智能客服,40.44,2026-01-14,2026Q1,项目集采,SM162,closed
SO200388,C1978,华东,北线,BU-5,云平台,3.33,2025-12-27,2025Q4,直销,SM108,closed
SO200389,C2775,华南,中线,BU-1,云平台,117.23,2025-07-14,2025Q3,项目集采,SM242,closed
SO200390,C3828,东北,南线,BU-2,运营商网关,71.64,2026-02-17,2026Q1,项目集采,SM158,closed
SO200391,C2881,西南,中线,BU-6,智能客服,15.64,2026-01-13,2026Q1,项目集采,SM115,closed
SO200392,C1295,华南,东线,BU-5,智能客服,21.76,2024-09-02,2024Q3,电商,SM147,closed
SO200393,C3102,东北,北线,BU-4,BSS-OSS,136.67,2026-01-26,2026Q1,直销,SM214,closed
SO200394,C2809,华北,南线,BU-3,数据中台,121.49,2025-10-01,2025Q4,项目集采,SM207,closed
SO200395,C2212,华中,南线,BU-2,BSS-OSS,25.77,2026-02-16,2026Q1,渠道,SM106,closed
SO200396,C1086,华南,中线,BU-3,IT 服务,46.57,2025-12-03,2025Q4,直销,SM178,closed
SO200397,C3841,华北,中线,BU-4,运营商网关,4.0,2026-02-26,2026Q1,项目集采,SM140,closed
SO200398,C3007,东北,北线,BU-1,云平台,46.43,2025-02-15,2025Q1,渠道,SM182,closed
SO200399,C3499,华东,南线,BU-3,运营商网关,115.63,2026-02-07,2026Q1,项目集采,SM155,closed
SO200400,C1900,华东,南线,BU-3,智能客服,17.71,2026-01-27,2026Q1,渠道,SM192,closed
SO200401,C2417,东北,中线,BU-6,云平台,7.28,2026-03-22,2026Q1,直销,SM168,closed
SO200402,C3618,华南,南线,BU-1,数据中台,1.34,2026-01-10,2026Q1,电商,SM171,closed
SO200403,C1834,华东,中线,BU-5,智能客服,50.57,2025-09-03,2025Q3,电商,SM201,closed
SO200404,C2403,华东,南线,BU-1,数据中台,70.01,2024-10-26,2024Q4,项目集采,SM218,shipping
SO200405,C3875,华东,东线,BU-3,数据中台,21.7,2025-12-18,2025Q4,直销,SM234,closed
SO200406,C1777,华北,北线,BU-5,AI 助理,64.54,2026-03-24,2026Q1,直销,SM165,closed
SO200407,C2816,华东,北线,BU-2,云平台,7.46,2024-10-19,2024Q4,项目集采,SM174,closed
SO200408,C2823,华中,东线,BU-1,数据中台,50.97,2025-03-19,2025Q1,渠道,SM245,closed
SO200409,C3552,西南,北线,BU-4,数据中台,5.64,2026-03-20,2026Q1,电商,SM141,closed
SO200410,C3073,东北,中线,BU-5,云平台,42.63,2025-08-02,2025Q3,直销,SM250,closed
SO200411,C1077,华北,北线,BU-1,运营商网关,65.46,2024-01-26,2024Q1,直销,SM238,closed
SO200412,C3925,华北,南线,BU-4,BSS-OSS,66.35,2026-03-22,2026Q1,电商,SM205,closed
SO200413,C1219,华东,南线,BU-2,云平台,95.54,2024-02-10,2024Q1,电商,SM152,closed
SO200414,C3381,华北,北线,BU-4,智能客服,25.27,2025-01-10,2025Q1,渠道,SM154,shipping
SO200415,C1560,西南,南线,BU-3,AI 助理,19.74,2026-01-19,2026Q1,直销,SM151,closed
SO200416,C1828,华南,南线,BU-2,数据中台,111.02,2025-04-25,2025Q2,直销,SM126,closed
SO200417,C2523,华南,中线,BU-5,AI 助理,57.86,2025-03-13,2025Q1,直销,SM218,closed
SO200418,C3353,华南,中线,BU-1,云平台,131.8,2026-02-03,2026Q1,渠道,SM181,closed
SO200419,C1088,西南,南线,BU-3,智能客服,86.69,2026-03-07,2026Q1,渠道,SM147,closed
SO200420,C1322,华北,东线,BU-1,智能客服,9.41,2025-02-02,2025Q1,电商,SM188,closed
SO200421,C1127,华东,中线,BU-3,云平台,48.66,2024-12-09,2024Q4,渠道,SM114,shipping
SO200422,C3626,华南,中线,BU-2,IT 服务,28.58,2026-01-21,2026Q1,电商,SM191,closed
SO200423,C1292,华北,中线,BU-1,运营商网关,8.16,2024-12-09,2024Q4,直销,SM245,closed
SO200424,C3003,西南,南线,BU-5,智能客服,3.1,2026-01-06,2026Q1,渠道,SM245,closed
SO200425,C2443,华东,东线,BU-1,AI 助理,194.17,2026-02-15,2026Q1,直销,SM147,closed
SO200426,C1875,华南,东线,BU-4,云平台,67.27,2025-09-01,2025Q3,直销,SM117,closed
SO200427,C3070,华南,北线,BU-6,数据中台,9.31,2026-02-04,2026Q1,电商,SM146,closed
SO200428,C1101,华中,北线,BU-2,BSS-OSS,53.84,2024-03-12,2024Q1,直销,SM210,closed
SO200429,C3387,华北,北线,BU-1,AI 助理,59.03,2026-02-08,2026Q1,渠道,SM117,closed
SO200430,C2338,华东,东线,BU-4,运营商网关,36.27,2025-02-06,2025Q1,电商,SM172,closed
SO200431,C3298,华南,北线,BU-5,运营商网关,140.75,2025-07-07,2025Q3,直销,SM243,closed
SO200432,C3842,华东,北线,BU-3,智能客服,18.14,2026-03-18,2026Q1,电商,SM115,closed
SO200433,C2159,华南,东线,BU-2,云平台,3.59,2024-10-20,2024Q4,渠道,SM208,closed
SO200434,C2809,华北,北线,BU-1,云平台,13.29,2026-03-10,2026Q1,直销,SM232,closed
SO200435,C3895,华南,中线,BU-2,BSS-OSS,56.92,2025-02-27,2025Q1,项目集采,SM206,closed
SO200436,C3731,华东,东线,BU-2,IT 服务,39.42,2026-02-21,2026Q1,渠道,SM114,closed
SO200437,C3331,西南,中线,BU-2,IT 服务,17.75,2025-07-01,2025Q3,渠道,SM214,closed
SO200438,C1966,华北,北线,BU-5,云平台,22.43,2026-01-16,2026Q1,项目集采,SM239,closed
SO200439,C3734,华中,中线,BU-2,智能客服,10.04,2025-03-23,2025Q1,渠道,SM151,closed
SO200440,C3667,华南,南线,BU-6,运营商网关,4.19,2025-04-08,2025Q2,项目集采,SM212,closed
SO200441,C3401,西南,东线,BU-1,AI 助理,24.43,2026-02-20,2026Q1,直销,SM188,closed
SO200442,C1330,西南,北线,BU-6,智能客服,84.23,2026-03-12,2026Q1,渠道,SM175,shipping
SO200443,C3281,华东,北线,BU-1,数据中台,0.91,2025-06-09,2025Q2,渠道,SM141,closed
SO200444,C2051,华南,南线,BU-6,智能客服,95.7,2024-08-25,2024Q3,电商,SM124,closed
SO200445,C1675,西南,东线,BU-5,AI 助理,61.36,2026-02-09,2026Q1,电商,SM239,closed
SO200446,C3710,华北,北线,BU-4,AI 助理,25.38,2026-01-07,2026Q1,电商,SM239,closed
SO200447,C1327,华中,南线,BU-5,云平台,80.09,2026-01-19,2026Q1,项目集采,SM202,closed
SO200448,C2452,华北,东线,BU-1,IT 服务,47.76,2025-08-05,2025Q3,项目集采,SM242,closed
SO200449,C1216,华南,北线,BU-4,智能客服,36.4,2025-05-26,2025Q2,电商,SM129,shipping
SO200450,C3758,华东,东线,BU-2,运营商网关,76.53,2024-01-05,2024Q1,渠道,SM183,closed
SO200451,C2825,华北,南线,BU-2,智能客服,78.04,2026-01-16,2026Q1,渠道,SM174,closed
SO200452,C3469,华南,中线,BU-3,IT 服务,86.63,2025-06-26,2025Q2,渠道,SM203,closed
SO200453,C2884,华中,南线,BU-3,运营商网关,25.04,2025-10-17,2025Q4,渠道,SM248,shipping
SO200454,C3871,东北,东线,BU-2,BSS-OSS,3.02,2024-10-02,2024Q4,项目集采,SM242,closed
SO200455,C1081,华东,南线,BU-5,运营商网关,56.33,2024-01-10,2024Q1,项目集采,SM127,closed
SO200456,C3868,华北,北线,BU-4,AI 助理,32.45,2024-01-04,2024Q1,电商,SM163,closed
SO200457,C3138,西南,东线,BU-6,智能客服,26.56,2025-11-10,2025Q4,渠道,SM206,closed
SO200458,C2270,华东,南线,BU-4,AI 助理,154.39,2026-03-10,2026Q1,直销,SM148,closed
SO200459,C2093,华中,东线,BU-4,AI 助理,35.57,2024-10-27,2024Q4,项目集采,SM149,closed
SO200460,C2033,华南,中线,BU-1,AI 助理,21.93,2025-11-06,2025Q4,直销,SM131,closed
SO200461,C1327,华中,北线,BU-2,数据中台,10.72,2026-02-04,2026Q1,渠道,SM238,closed
SO200462,C2047,西南,南线,BU-5,智能客服,97.07,2025-01-22,2025Q1,项目集采,SM222,closed
SO200463,C3585,华东,中线,BU-5,数据中台,7.83,2026-01-25,2026Q1,项目集采,SM133,closed
SO200464,C3812,华东,南线,BU-5,运营商网关,28.17,2026-02-01,2026Q1,项目集采,SM236,closed
SO200465,C3167,西南,东线,BU-5,智能客服,58.2,2026-02-16,2026Q1,直销,SM157,closed
SO200466,C2570,华东,中线,BU-3,IT 服务,88.47,2025-04-01,2025Q2,电商,SM215,closed
SO200467,C3839,华东,东线,BU-5,智能客服,36.26,2025-01-03,2025Q1,电商,SM248,closed
SO200468,C3041,西南,中线,BU-6,数据中台,121.93,2025-02-01,2025Q1,直销,SM163,closed
SO200469,C1092,华东,中线,BU-1,IT 服务,111.45,2025-09-25,2025Q3,项目集采,SM144,closed
SO200470,C3280,西南,东线,BU-2,IT 服务,70.55,2026-03-07,2026Q1,电商,SM120,closed
SO200471,C1731,西南,北线,BU-3,IT 服务,41.98,2025-09-09,2025Q3,直销,SM145,pending
SO200472,C3363,华中,东线,BU-3,运营商网关,13.93,2024-01-24,2024Q1,项目集采,SM211,shipping
SO200473,C1994,华北,北线,BU-6,AI 助理,4.44,2025-10-18,2025Q4,渠道,SM233,closed
SO200474,C1524,东北,中线,BU-3,BSS-OSS,122.43,2024-05-09,2024Q2,电商,SM197,closed
SO200475,C1593,华东,南线,BU-6,IT 服务,25.48,2024-05-01,2024Q2,项目集采,SM133,closed
SO200476,C2826,西南,北线,BU-4,BSS-OSS,0.72,2025-10-12,2025Q4,直销,SM141,closed
SO200477,C1067,东北,北线,BU-4,智能客服,301.53,2024-10-14,2024Q4,直销,SM212,closed
SO200478,C3674,华东,东线,BU-2,BSS-OSS,48.37,2026-01-08,2026Q1,电商,SM249,closed
SO200479,C1517,华东,中线,BU-1,BSS-OSS,22.46,2025-09-03,2025Q3,项目集采,SM153,closed
SO200480,C3613,华北,北线,BU-3,数据中台,111.58,2026-01-21,2026Q1,渠道,SM116,closed
SO200481,C2926,华南,东线,BU-4,智能客服,9.18,2026-02-22,2026Q1,直销,SM103,closed
SO200482,C1156,华北,北线,BU-2,云平台,62.77,2024-06-15,2024Q2,电商,SM228,closed
SO200483,C2341,华东,中线,BU-1,AI 助理,69.34,2026-02-20,2026Q1,渠道,SM213,closed
SO200484,C2388,西南,东线,BU-6,智能客服,7.09,2025-10-04,2025Q4,渠道,SM102,closed
SO200485,C2722,华东,中线,BU-2,AI 助理,67.96,2026-01-24,2026Q1,渠道,SM209,closed
SO200486,C3025,华东,北线,BU-3,IT 服务,6.13,2025-07-15,2025Q3,电商,SM221,closed
SO200487,C1201,华东,中线,BU-5,云平台,29.9,2026-02-21,2026Q1,电商,SM187,closed
SO200488,C1465,华南,南线,BU-5,IT 服务,103.11,2025-03-05,2025Q1,直销,SM143,closed
SO200489,C1717,华中,北线,BU-6,运营商网关,167.48,2025-03-23,2025Q1,项目集采,SM111,closed
SO200490,C3248,华北,南线,BU-4,AI 助理,42.74,2024-07-22,2024Q3,项目集采,SM200,closed
SO200491,C3446,华东,南线,BU-3,智能客服,13.03,2025-01-18,2025Q1,渠道,SM163,closed
SO200492,C3142,华北,东线,BU-5,BSS-OSS,29.26,2024-04-22,2024Q2,渠道,SM250,closed
