store_id,store_name,region,city,format,month,weekday_sales,weekend_sales,total_sales,gross_margin,headcount
S2025,门店-0025,华东,成都,标准店,2025-12,70.81,77.45,148.27,0.2549,12
S2026,门店-0026,东北,重庆,便利店,2026-01,231.5,346.1,577.61,0.2595,5
S2026,门店-0026,东北,武汉,便利店,2026-02,109.8,163.57,273.36,0.2276,13
S2026,门店-0026,东北,西安,便利店,2026-03,62.12,51.7,113.82,0.2501,10
S2026,门店-0026,东北,北京,便利店,2026-04,214.93,204.78,419.71,0.2162,9
S2026,门店-0026,东北,广州,便利店,2025-05,144.27,122.49,266.76,0.2254,9
S2026,门店-0026,东北,北京,便利店,2025-06,201.67,303.63,505.3,0.2683,7
S2026,门店-0026,东北,深圳,便利店,2025-07,117.63,137.09,254.72,0.2357,11
S2026,门店-0026,东北,成都,便利店,2025-08,230.02,245.75,475.78,0.2705,8
S2026,门店-0026,东北,杭州,便利店,2025-09,262.85,357.5,620.35,0.2585,5
S2026,门店-0026,东北,杭州,便利店,2025-10,110.0,121.69,231.68,0.26,4
S2026,门店-0026,东北,上海,便利店,2025-11,62.51,84.84,147.35,0.2362,15
S2026,门店-0026,东北,北京,便利店,2025-12,56.69,86.33,143.01,0.2921,7
S2027,门店-0027,东北,重庆,便利店,2026-01,56.85,67.54,124.39,0.1963,7
S2027,门店-0027,东北,武汉,便利店,2026-02,116.4,125.32,241.73,0.2302,13
S2027,门店-0027,东北,武汉,便利店,2026-03,195.24,222.37,417.61,0.3013,6
S2027,门店-0027,东北,重庆,便利店,2026-04,234.55,251.28,485.84,0.1863,12
S2027,门店-0027,东北,南京,便利店,2025-05,94.94,91.98,186.93,0.3127,6
S2027,门店-0027,东北,杭州,便利店,2025-06,177.18,149.17,326.35,0.2576,9
S2027,门店-0027,东北,成都,便利店,2025-07,193.65,198.89,392.54,0.2455,8
S2027,门店-0027,东北,北京,便利店,2025-08,210.8,258.52,469.32,0.1998,13
S2027,门店-0027,东北,成都,便利店,2025-09,152.76,149.4,302.16,0.283,7
S2027,门店-0027,东北,重庆,便利店,2025-10,244.79,326.79,571.58,0.2567,12
S2027,门店-0027,东北,北京,便利店,2025-11,136.96,109.82,246.79,0.2209,5
S2027,门店-0027,东北,上海,便利店,2025-12,58.97,64.59,123.55,0.2035,14
S2028,门店-0028,西南,武汉,标准店,2026-01,139.13,131.88,271.01,0.2682,15
S2028,门店-0028,西南,西安,标准店,2026-02,189.19,157.92,347.11,0.297,15
S2028,门店-0028,西南,西安,标准店,2026-03,202.82,274.22,477.04,0.3063,12
S2028,门店-0028,西南,武汉,标准店,2026-04,150.33,228.11,378.45,0.2601,6
S2028,门店-0028,西南,西安,标准店,2025-05,249.52,316.46,565.99,0.1983,14
S2028,门店-0028,西南,重庆,标准店,2025-06,62.99,65.49,128.48,0.195,15
S2028,门店-0028,西南,南京,标准店,2025-07,245.66,266.3,511.97,0.2641,15
S2028,门店-0028,西南,西安,标准店,2025-08,226.5,213.36,439.86,0.1825,13
S2028,门店-0028,西南,成都,标准店,2025-09,192.61,234.91,427.52,0.3172,6
S2028,门店-0028,西南,西安,标准店,2025-10,220.63,191.34,411.97,0.2278,4
S2028,门店-0028,西南,上海,标准店,2025-11,161.05,249.96,411.01,0.262,7
S2028,门店-0028,西南,杭州,标准店,2025-12,159.91,227.4,387.3,0.2594,14
S2029,门店-0029,华北,西安,无人店,2026-01,125.72,137.96,263.68,0.2988,8
S2029,门店-0029,华北,深圳,无人店,2026-02,221.1,259.78,480.87,0.2005,9
S2029,门店-0029,华北,杭州,无人店,2026-03,203.3,256.65,459.95,0.2418,7
S2029,门店-0029,华北,上海,无人店,2026-04,134.84,117.79,252.62,0.2089,10
S2029,门店-0029,华北,重庆,无人店,2025-05,233.48,373.46,606.94,0.311,15
S2029,门店-0029,华北,上海,无人店,2025-06,227.7,312.67,540.37,0.302,10
S2029,门店-0029,华北,武汉,无人店,2025-07,104.12,112.05,216.16,0.2894,8
S2029,门店-0029,华北,广州,无人店,2025-08,258.76,373.28,632.04,0.1846,10
S2029,门店-0029,华北,杭州,无人店,2025-09,263.9,283.09,546.98,0.2949,5
S2029,门店-0029,华北,南京,无人店,2025-10,117.42,168.97,286.39,0.2386,9
S2029,门店-0029,华北,北京,无人店,2025-11,235.35,352.44,587.79,0.1941,12
S2029,门店-0029,华北,重庆,无人店,2025-12,193.4,182.22,375.62,0.2071,11
S2030,门店-0030,西南,深圳,旗舰店,2026-01,92.98,87.16,180.15,0.2168,9
S2030,门店-0030,西南,西安,旗舰店,2026-02,259.89,340.79,600.68,0.1846,8
S2030,门店-0030,西南,深圳,旗舰店,2026-03,229.19,245.78,474.97,0.1981,7
S2030,门店-0030,西南,杭州,旗舰店,2026-04,77.75,118.36,196.11,0.2964,11
S2030,门店-0030,西南,南京,旗舰店,2025-05,156.52,157.24,313.77,0.239,10
S2030,门店-0030,西南,深圳,旗舰店,2025-06,73.9,100.58,174.48,0.3123,6
S2030,门店-0030,西南,西安,旗舰店,2025-07,163.45,152.26,315.72,0.1933,3
S2030,门店-0030,西南,上海,旗舰店,2025-08,139.51,186.13,325.65,0.2582,11
S2030,门店-0030,西南,南京,旗舰店,2025-09,198.54,240.11,438.66,0.2645,14
S2030,门店-0030,西南,南京,旗舰店,2025-10,61.37,60.85,122.22,0.2801,10
S2030,门店-0030,西南,上海,旗舰店,2025-11,141.15,224.37,365.52,0.3169,8
S2030,门店-0030,西南,深圳,旗舰店,2025-12,266.68,274.94,541.61,0.1825,14
S2031,门店-0031,东北,北京,旗舰店,2026-01,139.66,146.68,286.34,0.2707,11
S2031,门店-0031,东北,成都,旗舰店,2026-02,104.07,86.61,190.67,0.3115,13
S2031,门店-0031,东北,深圳,旗舰店,2026-03,234.56,303.52,538.07,0.2523,3
S2031,门店-0031,东北,广州,旗舰店,2026-04,248.97,356.29,605.25,0.1985,13
S2031,门店-0031,东北,深圳,旗舰店,2025-05,108.04,113.25,221.29,0.2552,8
S2031,门店-0031,东北,重庆,旗舰店,2025-06,176.6,220.2,396.81,0.3149,5
S2031,门店-0031,东北,广州,旗舰店,2025-07,145.45,188.98,334.43,0.2013,14
S2031,门店-0031,东北,杭州,旗舰店,2025-08,100.54,143.88,244.42,0.1858,8
S2031,门店-0031,东北,南京,旗舰店,2025-09,258.96,239.11,498.07,0.2752,15
S2031,门店-0031,东北,深圳,旗舰店,2025-10,253.58,332.49,586.07,0.2541,7
S2031,门店-0031,东北,广州,旗舰店,2025-11,222.81,333.66,556.46,0.2791,14
S2031,门店-0031,东北,广州,旗舰店,2025-12,118.65,110.33,228.98,0.2657,13
S2032,门店-0032,华南,深圳,便利店,2026-01,291.57,269.2,560.77,0.2998,10
S2032,门店-0032,华南,杭州,便利店,2026-02,130.53,183.82,314.35,0.2157,3
S2032,门店-0032,华南,杭州,便利店,2026-03,97.62,94.04,191.67,0.2671,8
S2032,门店-0032,华南,广州,便利店,2026-04,79.6,71.12,150.72,0.3136,8
S2032,门店-0032,华南,成都,便利店,2025-05,171.82,137.88,309.7,0.2232,14
S2032,门店-0032,华南,广州,便利店,2025-06,332.01,458.43,790.44,0.2693,13
S2032,门店-0032,华南,武汉,便利店,2025-07,312.1,287.52,599.61,0.2817,3
S2032,门店-0032,华南,广州,便利店,2025-08,96.57,89.36,185.93,0.316,10
S2032,门店-0032,华南,杭州,便利店,2025-09,242.27,319.9,562.17,0.2903,15
S2032,门店-0032,华南,杭州,便利店,2025-10,205.31,211.21,416.52,0.2208,8
S2032,门店-0032,华南,广州,便利店,2025-11,311.67,326.16,637.83,0.2168,4
S2032,门店-0032,华南,西安,便利店,2025-12,289.33,297.06,586.39,0.3073,3
S2033,门店-0033,华北,深圳,便利店,2026-01,191.23,259.19,450.42,0.2935,6
S2033,门店-0033,华北,成都,便利店,2026-02,88.78,80.02,168.8,0.2367,15
S2033,门店-0033,华北,重庆,便利店,2026-03,215.54,219.19,434.73,0.2662,8
S2033,门店-0033,华北,西安,便利店,2026-04,148.29,136.01,284.3,0.2253,12
S2033,门店-0033,华北,北京,便利店,2025-05,200.85,188.26,389.12,0.2102,15
S2033,门店-0033,华北,上海,便利店,2025-06,110.13,161.97,272.11,0.2679,10
S2033,门店-0033,华北,上海,便利店,2025-07,204.61,244.35,448.96,0.2548,14
S2033,门店-0033,华北,杭州,便利店,2025-08,138.52,159.99,298.51,0.3002,13
S2033,门店-0033,华北,成都,便利店,2025-09,146.11,149.43,295.54,0.259,13
S2033,门店-0033,华北,广州,便利店,2025-10,145.54,119.35,264.89,0.2881,13
S2033,门店-0033,华北,武汉,便利店,2025-11,53.99,77.19,131.18,0.209,7
S2033,门店-0033,华北,重庆,便利店,2025-12,250.61,253.89,504.5,0.3066,8
S2034,门店-0034,华南,广州,标准店,2026-01,216.76,329.56,546.32,0.1996,6
S2034,门店-0034,华南,杭州,标准店,2026-02,92.49,83.26,175.74,0.3102,11
S2034,门店-0034,华南,广州,标准店,2026-03,99.3,123.88,223.18,0.2989,9
S2034,门店-0034,华南,广州,标准店,2026-04,318.11,322.31,640.43,0.2112,8
S2034,门店-0034,华南,武汉,标准店,2025-05,304.35,312.77,617.12,0.2607,6
S2034,门店-0034,华南,成都,标准店,2025-06,287.77,376.81,664.57,0.2642,9
S2034,门店-0034,华南,杭州,标准店,2025-07,141.92,216.74,358.65,0.3354,4
S2034,门店-0034,华南,北京,标准店,2025-08,115.17,179.5,294.67,0.2305,13
S2034,门店-0034,华南,重庆,标准店,2025-09,237.83,306.29,544.12,0.2114,8
S2034,门店-0034,华南,西安,标准店,2025-10,77.04,79.55,156.59,0.2223,4
S2034,门店-0034,华南,西安,标准店,2025-11,312.57,474.7,787.26,0.2775,15
S2034,门店-0034,华南,南京,标准店,2025-12,259.37,325.99,585.36,0.2083,15
S2035,门店-0035,华中,重庆,便利店,2026-01,76.07,116.7,192.77,0.2287,3
S2035,门店-0035,华中,上海,便利店,2026-02,174.69,154.08,328.77,0.2974,5
S2035,门店-0035,华中,武汉,便利店,2026-03,63.67,56.37,120.04,0.2349,4
S2035,门店-0035,华中,西安,便利店,2026-04,83.97,73.99,157.96,0.205,10
S2035,门店-0035,华中,西安,便利店,2025-05,240.87,302.26,543.12,0.298,5
S2035,门店-0035,华中,南京,便利店,2025-06,191.62,168.17,359.79,0.3086,15
S2035,门店-0035,华中,成都,便利店,2025-07,84.16,134.6,218.76,0.3013,9
S2035,门店-0035,华中,广州,便利店,2025-08,192.34,183.78,376.11,0.2348,7
S2035,门店-0035,华中,北京,便利店,2025-09,157.07,221.46,378.53,0.2703,8
S2035,门店-0035,华中,深圳,便利店,2025-10,123.24,190.93,314.16,0.3106,9
S2035,门店-0035,华中,上海,便利店,2025-11,62.9,90.61,153.51,0.2162,4
S2035,门店-0035,华中,广州,便利店,2025-12,260.28,241.13,501.41,0.2974,14
S2036,门店-0036,东北,西安,旗舰店,2026-01,159.67,154.7,314.37,0.2142,5
S2036,门店-0036,东北,南京,旗舰店,2026-02,51.83,55.88,107.71,0.234,8
S2036,门店-0036,东北,成都,旗舰店,2026-03,144.9,190.92,335.81,0.2035,6
S2036,门店-0036,东北,重庆,旗舰店,2026-04,218.12,273.49,491.6,0.2377,15
S2036,门店-0036,东北,武汉,旗舰店,2025-05,132.25,170.15,302.4,0.2319,3
S2036,门店-0036,东北,重庆,旗舰店,2025-06,242.74,299.15,541.89,0.249,12
S2036,门店-0036,东北,北京,旗舰店,2025-07,242.32,236.58,478.9,0.3154,3
S2036,门店-0036,东北,北京,旗舰店,2025-08,172.79,225.38,398.17,0.2068,9
S2036,门店-0036,东北,杭州,旗舰店,2025-09,52.44,75.59,128.03,0.2444,4
S2036,门店-0036,东北,南京,旗舰店,2025-10,124.57,166.16,290.73,0.2327,7
S2036,门店-0036,东北,重庆,旗舰店,2025-11,144.2,126.58,270.78,0.2398,10
S2036,门店-0036,东北,重庆,旗舰店,2025-12,191.46,265.35,456.81,0.2201,9
S2037,门店-0037,华中,武汉,标准店,2026-01,124.51,196.0,320.51,0.1976,10
S2037,门店-0037,华中,杭州,标准店,2026-02,48.28,61.53,109.81,0.2364,4
S2037,门店-0037,华中,上海,标准店,2026-03,79.44,83.38,162.82,0.2281,14
S2037,门店-0037,华中,广州,标准店,2026-04,169.98,230.1,400.08,0.2796,9
S2037,门店-0037,华中,武汉,标准店,2025-05,174.8,275.15,449.95,0.2847,9
S2037,门店-0037,华中,广州,标准店,2025-06,111.74,105.6,217.34,0.2114,3
S2037,门店-0037,华中,上海,标准店,2025-07,138.68,135.65,274.34,0.2022,15
S2037,门店-0037,华中,上海,标准店,2025-08,136.94,202.25,339.19,0.1864,14
S2037,门店-0037,华中,杭州,标准店,2025-09,95.48,100.18,195.66,0.2171,10
S2037,门店-0037,华中,广州,标准店,2025-10,169.05,206.24,375.29,0.2475,3
S2037,门店-0037,华中,西安,标准店,2025-11,111.75,168.98,280.73,0.3164,4
S2037,门店-0037,华中,西安,标准店,2025-12,207.89,281.34,489.23,0.2205,12
S2038,门店-0038,西南,北京,旗舰店,2026-01,229.63,319.83,549.46,0.1872,8
S2038,门店-0038,西南,武汉,旗舰店,2026-02,202.6,207.23,409.84,0.248,12
S2038,门店-0038,西南,重庆,旗舰店,2026-03,191.02,277.14,468.17,0.1961,15
S2038,门店-0038,西南,成都,旗舰店,2026-04,127.95,175.21,303.16,0.2532,4
S2038,门店-0038,西南,武汉,旗舰店,2025-05,199.54,171.23,370.77,0.314,15
S2038,门店-0038,西南,武汉,旗舰店,2025-06,250.01,269.97,519.97,0.185,6
S2038,门店-0038,西南,上海,旗舰店,2025-07,112.33,145.54,257.87,0.2744,13
S2038,门店-0038,西南,上海,旗舰店,2025-08,171.8,195.16,366.96,0.2556,12
S2038,门店-0038,西南,广州,旗舰店,2025-09,197.88,262.29,460.16,0.2676,10
S2038,门店-0038,西南,广州,旗舰店,2025-10,162.82,225.74,388.55,0.2218,9
S2038,门店-0038,西南,武汉,旗舰店,2025-11,269.56,238.07,507.63,0.2031,15
S2038,门店-0038,西南,广州,旗舰店,2025-12,242.08,326.08,568.16,0.2161,9
S2039,门店-0039,华北,杭州,标准店,2026-01,265.58,390.35,655.93,0.302,3
S2039,门店-0039,华北,西安,标准店,2026-02,234.65,187.78,422.43,0.2064,10
S2039,门店-0039,华北,武汉,标准店,2026-03,223.32,216.19,439.51,0.2914,12
S2039,门店-0039,华北,上海,标准店,2026-04,133.93,207.93,341.86,0.234,12
S2039,门店-0039,华北,广州,标准店,2025-05,169.33,265.93,435.25,0.1883,12
S2039,门店-0039,华北,北京,标准店,2025-06,243.45,267.29,510.74,0.204,8
S2039,门店-0039,华北,西安,标准店,2025-07,221.46,284.25,505.71,0.2048,5
S2039,门店-0039,华北,北京,标准店,2025-08,187.46,226.16,413.62,0.2085,4
S2039,门店-0039,华北,武汉,标准店,2025-09,228.85,318.27,547.11,0.3133,8
S2039,门店-0039,华北,深圳,标准店,2025-10,185.6,175.78,361.37,0.2644,9
S2039,门店-0039,华北,上海,标准店,2025-11,269.46,282.44,551.9,0.2639,3
S2039,门店-0039,华北,重庆,标准店,2025-12,224.28,296.04,520.33,0.2134,5
S2040,门店-0040,华中,北京,标准店,2026-01,164.59,247.56,412.15,0.2938,11
S2040,门店-0040,华中,武汉,标准店,2026-02,220.71,279.96,500.67,0.2425,13
S2040,门店-0040,华中,深圳,标准店,2026-03,235.29,357.65,592.95,0.2307,6
S2040,门店-0040,华中,西安,标准店,2026-04,248.82,380.33,629.15,0.2329,9
S2040,门店-0040,华中,西安,标准店,2025-05,127.1,158.37,285.47,0.3197,4
S2040,门店-0040,华中,成都,标准店,2025-06,46.05,61.63,107.68,0.2507,3
S2040,门店-0040,华中,西安,标准店,2025-07,213.91,204.83,418.74,0.2486,4
S2040,门店-0040,华中,杭州,标准店,2025-08,56.26,47.43,103.7,0.2651,12
S2040,门店-0040,华中,深圳,标准店,2025-09,250.05,308.35,558.39,0.3196,10
S2040,门店-0040,华中,武汉,标准店,2025-10,109.9,123.81,233.71,0.2744,11
S2040,门店-0040,华中,杭州,标准店,2025-11,165.98,220.7,386.68,0.2766,10
S2040,门店-0040,华中,杭州,标准店,2025-12,184.22,173.91,358.13,0.2625,9
S2041,门店-0041,东北,西安,标准店,2026-01,100.21,100.13,200.34,0.2529,9
S2041,门店-0041,东北,广州,标准店,2026-02,121.69,120.27,241.95,0.2681,15
S2041,门店-0041,东北,南京,标准店,2026-03,96.98,112.36,209.34,0.2521,14
S2041,门店-0041,东北,重庆,标准店,2026-04,114.22,182.3,296.52,0.2781,9
S2041,门店-0041,东北,成都,标准店,2025-05,178.06,250.63,428.69,0.2992,6
S2041,门店-0041,东北,深圳,标准店,2025-06,220.19,331.51,551.7,0.195,12
S2041,门店-0041,东北,武汉,标准店,2025-07,65.61,53.94,119.55,0.2147,3
S2041,门店-0041,东北,深圳,标准店,2025-08,145.08,168.61,313.69,0.299,5
S2041,门店-0041,东北,广州,标准店,2025-09,172.45,210.63,383.08,0.2534,15
S2041,门店-0041,东北,南京,标准店,2025-10,255.58,366.3,621.88,0.2391,8
S2041,门店-0041,东北,西安,标准店,2025-11,124.27,113.4,237.67,0.2253,12
S2041,门店-0041,东北,成都,标准店,2025-12,72.26,92.36,164.62,0.3042,12
S2042,门店-0042,华北,上海,标准店,2026-01,223.06,263.77,486.83,0.2643,12
S2042,门店-0042,华北,重庆,标准店,2026-02,73.83,84.42,158.25,0.2591,15
S2042,门店-0042,华北,成都,标准店,2026-03,219.24,194.83,414.07,0.2298,11
S2042,门店-0042,华北,武汉,标准店,2026-04,71.79,85.83,157.62,0.2474,11
S2042,门店-0042,华北,北京,标准店,2025-05,252.84,251.3,504.14,0.2123,3
S2042,门店-0042,华北,北京,标准店,2025-06,199.37,265.05,464.42,0.183,9
S2042,门店-0042,华北,广州,标准店,2025-07,261.2,224.59,485.79,0.286,6
S2042,门店-0042,华北,广州,标准店,2025-08,238.23,311.76,549.99,0.2272,3
S2042,门店-0042,华北,武汉,标准店,2025-09,146.29,174.29,320.58,0.2426,14
S2042,门店-0042,华北,北京,标准店,2025-10,83.92,125.18,209.11,0.2031,15
S2042,门店-0042,华北,深圳,标准店,2025-11,96.51,121.13,217.64,0.2446,4
S2042,门店-0042,华北,南京,标准店,2025-12,132.61,128.78,261.38,0.2563,6
S2043,门店-0043,华中,广州,便利店,2026-01,168.71,249.96,418.67,0.2618,6
S2043,门店-0043,华中,杭州,便利店,2026-02,253.09,241.61,494.7,0.2689,8
S2043,门店-0043,华中,北京,便利店,2026-03,54.18,75.66,129.84,0.2532,12
S2043,门店-0043,华中,北京,便利店,2026-04,141.46,117.73,259.19,0.1994,9
S2043,门店-0043,华中,深圳,便利店,2025-05,71.75,66.16,137.91,0.2642,15
S2043,门店-0043,华中,广州,便利店,2025-06,236.31,264.8,501.12,0.3044,5
S2043,门店-0043,华中,广州,便利店,2025-07,187.96,277.56,465.52,0.2613,3
S2043,门店-0043,华中,南京,便利店,2025-08,177.92,258.52,436.43,0.2257,7
S2043,门店-0043,华中,重庆,便利店,2025-09,139.86,206.98,346.84,0.1908,10
S2043,门店-0043,华中,南京,便利店,2025-10,226.81,244.44,471.24,0.2168,13
S2043,门店-0043,华中,上海,便利店,2025-11,232.02,332.9,564.92,0.3014,4
S2043,门店-0043,华中,上海,便利店,2025-12,47.1,44.0,91.1,0.2758,13
S2044,门店-0044,东北,重庆,无人店,2026-01,254.95,342.86,597.8,0.3067,7
S2044,门店-0044,东北,上海,无人店,2026-02,49.69,61.28,110.97,0.2019,7
S2044,门店-0044,东北,广州,无人店,2026-03,204.43,174.51,378.94,0.2719,8
S2044,门店-0044,东北,杭州,无人店,2026-04,82.96,73.49,156.45,0.2104,6
S2044,门店-0044,东北,南京,无人店,2025-05,259.66,342.2,601.86,0.3122,15
S2044,门店-0044,东北,西安,无人店,2025-06,189.08,202.49,391.57,0.1927,9
S2044,门店-0044,东北,广州,无人店,2025-07,53.27,52.07,105.34,0.3074,15
S2044,门店-0044,东北,成都,无人店,2025-08,123.7,131.42,255.11,0.2682,15
S2044,门店-0044,东北,杭州,无人店,2025-09,237.35,272.41,509.76,0.265,14
S2044,门店-0044,东北,广州,无人店,2025-10,142.35,139.96,282.31,0.2491,11
S2044,门店-0044,东北,西安,无人店,2025-11,207.37,291.36,498.73,0.3068,9
S2044,门店-0044,东北,重庆,无人店,2025-12,111.17,171.61,282.78,0.2182,4
S2045,门店-0045,华南,南京,旗舰店,2026-01,290.48,451.41,741.89,0.3301,4
S2045,门店-0045,华南,杭州,旗舰店,2026-02,92.6,142.74,235.34,0.2056,7
S2045,门店-0045,华南,广州,旗舰店,2026-03,354.28,380.02,734.3,0.2814,10
S2045,门店-0045,华南,杭州,旗舰店,2026-04,237.32,314.33,551.65,0.2762,13
S2045,门店-0045,华南,深圳,旗舰店,2025-05,124.77,103.8,228.57,0.2564,3
S2045,门店-0045,华南,西安,旗舰店,2025-06,211.3,194.03,405.33,0.2208,13
S2045,门店-0045,华南,武汉,旗舰店,2025-07,337.17,317.19,654.36,0.2169,14
S2045,门店-0045,华南,武汉,旗舰店,2025-08,319.91,293.28,613.18,0.3254,14
S2045,门店-0045,华南,西安,旗舰店,2025-09,305.64,439.79,745.42,0.3212,13
S2045,门店-0045,华南,北京,旗舰店,2025-10,142.09,169.26,311.36,0.2437,15
S2045,门店-0045,华南,南京,旗舰店,2025-11,65.87,61.92,127.79,0.2388,3
S2045,门店-0045,华南,广州,旗舰店,2025-12,187.24,263.09,450.34,0.2998,6
S2046,门店-0046,华东,深圳,无人店,2026-01,342.98,489.95,832.93,0.2453,3
S2046,门店-0046,华东,上海,无人店,2026-02,130.09,160.54,290.63,0.244,6
S2046,门店-0046,华东,武汉,无人店,2026-03,70.81,69.25,140.06,0.328,15
S2046,门店-0046,华东,杭州,无人店,2026-04,153.77,245.42,399.19,0.2942,5
S2046,门店-0046,华东,北京,无人店,2025-05,331.3,380.88,712.18,0.2461,3
S2046,门店-0046,华东,南京,无人店,2025-06,258.84,407.64,666.48,0.2095,5
S2046,门店-0046,华东,杭州,无人店,2025-07,86.38,111.46,197.83,0.1904,9
S2046,门店-0046,华东,南京,无人店,2025-08,319.31,360.46,679.77,0.2287,4
S2046,门店-0046,华东,南京,无人店,2025-09,147.95,154.27,302.22,0.1968,12
S2046,门店-0046,华东,北京,无人店,2025-10,289.44,296.18,585.62,0.3103,5
S2046,门店-0046,华东,北京,无人店,2025-11,93.92,141.5,235.43,0.2608,12
S2046,门店-0046,华东,上海,无人店,2025-12,250.13,340.53,590.66,0.2561,14
