employee_id,bu_id,department,skill_tags,has_ai_skill,cert_count,has_cert,main_cert,hire_date,tenure_years,manager_id,performance_score,salary_band,region,gender,age,is_active,leave_date
E10234,BU-2,财务,财务,0,0,0,,2021-08-01,2.81,M182,2.85,P3,华东,女,28,1,
E10235,BU-4,产品,Java|BD,0,1,1,CFA,2023-01-28,3.6,M188,3.43,P6,东北,女,25,1,
E10236,BU-4,客服,BD|PM,0,0,0,,2021-04-08,7.57,M106,3.41,P3,东北,男,42,1,
E10237,BU-3,销售,运营|财务|AI/ML,1,0,0,,2024-11-20,3.3,M167,3.75,P4,东北,女,29,1,
E10238,BU-4,产品,Python|AI/ML|Go|运营,1,0,0,,2021-11-11,9.74,M161,3.65,P5,华东,女,40,1,
E10239,BU-4,客服,BD|PM|运营|审计,0,0,0,,2021-03-31,0.1,M177,3.72,P3,华东,女,39,1,
E10240,BU-2,HR,Python|BD|财务,0,0,0,,2021-03-19,6.57,M185,4.35,P6,西南,女,29,1,
E10241,BU-2,财务,运营,0,0,0,,2021-03-12,5.02,M122,3.95,P5,华中,男,39,1,
E10242,BU-4,市场,运营|React|K8s|Go,0,0,0,,2022-01-29,12.51,M183,2.61,P7,华北,男,38,1,
E10243,BU-5,销售,Spark|Java|K8s,0,0,0,,2021-02-21,0.49,M126,4.1,P7,东北,女,26,1,
E10244,BU-3,产品,BD|审计|PM,0,0,0,,2024-05-22,17.56,M196,2.87,P4,东北,男,30,1,
E10245,BU-3,HR,Python,0,0,0,,2023-06-09,0.34,M116,3.82,P6,西南,男,40,1,
E10246,BU-3,销售,Python,0,0,0,,2023-02-10,0.81,M180,3.31,P3,东北,女,32,1,
E10247,BU-3,运营,审计,0,0,0,,2021-08-16,2.0,M130,3.04,P5,华中,男,28,1,
E10248,BU-3,研发,运营,0,0,0,,2021-08-15,5.73,M133,3.37,P5,华东,男,33,1,
E10249,BU-3,运营,审计|AI/ML|K8s|PM,1,0,0,,2022-01-02,0.79,M144,3.7,P6,西南,男,22,1,
E10250,BU-4,产品,财务|审计|React,0,0,0,,2024-10-19,5.98,M171,3.79,P6,华北,女,32,1,
E10251,BU-5,客服,运营|Go|AI/ML,1,0,0,,2021-07-27,7.07,M147,3.26,P6,西南,女,35,1,
E10252,BU-1,产品,运营|PM|Java|AI/ML,1,0,0,,2023-11-02,1.25,M154,4.24,P4,华东,男,34,1,
E10253,BU-4,HR,K8s|财务|运营,0,2,1,PMP,2021-05-05,0.87,M197,4.83,P5,华中,男,35,1,
E10254,BU-2,运营,BD|AI/ML|财务,1,0,0,,2022-02-14,0.42,M151,4.16,P4,华中,男,38,1,
E10255,BU-6,销售,Java|PM,0,2,1,Oracle DBA,2022-10-03,0.75,M162,3.01,P4,东北,男,28,1,
E10256,BU-4,研发,审计|财务,0,0,0,,2021-09-30,2.47,M110,3.49,P3,西南,女,27,1,
E10257,BU-1,客服,K8s,0,0,0,,2023-12-25,0.1,M173,3.02,P6,华中,男,39,1,
E10258,BU-5,财务,K8s|PM|Java,0,0,0,,2020-07-21,0.14,M153,3.1,P5,东北,女,34,1,
E10259,BU-3,产品,Java|BD|PM,0,0,0,,2024-03-27,0.58,M140,3.35,P3,华南,女,42,1,
E10260,BU-3,销售,React|审计,0,0,0,,2020-01-22,4.38,M109,3.53,P6,东北,男,35,1,
E10261,BU-3,HR,K8s|审计,0,0,0,,2022-05-04,0.38,M153,4.1,P5,华南,男,22,1,
E10262,BU-1,财务,审计|AI/ML|Python,1,0,0,,2023-10-19,1.22,M103,3.92,P7,华南,女,26,1,
E10263,BU-5,销售,PM,0,0,0,,2023-09-06,0.35,M120,3.07,P5,华南,女,30,1,
E10264,BU-4,HR,Java|财务|Spark,0,1,1,AWS,2024-08-27,4.19,M146,4.99,P7,东北,男,34,1,
E10265,BU-5,客服,K8s|Spark,0,1,1,PMP,2020-10-18,3.14,M129,4.4,P5,华南,男,32,1,
E10266,BU-6,HR,财务,0,0,0,,2021-10-27,12.07,M157,3.01,P6,西南,女,41,1,
E10267,BU-1,市场,运营|BD|财务,0,2,1,Oracle DBA,2020-12-26,0.37,M163,4.21,P3,华南,男,42,1,
E10268,BU-1,研发,审计|AI/ML,1,0,0,,2024-07-24,1.02,M191,3.32,P7,西南,男,34,1,
E10269,BU-6,客服,Go|React,0,0,0,,2020-04-25,5.43,M173,3.74,P3,东北,男,33,1,
E10270,BU-6,HR,Spark|React,0,0,0,,2024-07-21,4.25,M104,2.99,P5,华中,男,34,1,
E10271,BU-4,产品,Spark|Java|BD|财务,0,0,0,,2020-11-24,5.25,M166,3.59,P3,东北,女,37,1,
E10272,BU-2,产品,Python|Spark,0,0,0,,2021-04-01,3.47,M196,3.51,P5,华中,女,37,1,
E10273,BU-2,研发,财务,0,3,1,K8s-CKA,2021-10-24,2.04,M192,3.4,P4,华中,男,38,1,
E10274,BU-4,产品,AI/ML|K8s,1,0,0,,2024-07-26,3.67,M107,3.62,P6,华北,女,31,1,
E10275,BU-6,HR,Java,0,0,0,,2021-06-01,9.96,M192,3.78,P4,华东,女,23,1,
E10276,BU-2,产品,React|运营|Java,0,0,0,,2022-04-30,3.11,M138,3.78,P7,华中,女,35,1,
E10277,BU-3,客服,PM|K8s|Python,0,0,0,,2020-11-28,0.89,M121,3.61,P7,西南,男,28,1,
E10278,BU-6,产品,Python,0,0,0,,2022-02-09,5.17,M136,4.55,P5,华东,女,26,1,
E10279,BU-4,市场,运营,0,0,0,,2023-12-17,0.13,M179,3.62,P7,东北,男,40,1,
E10280,BU-4,运营,Java|React,0,0,0,,2023-07-23,10.75,M131,4.32,P5,华中,男,36,1,
E10281,BU-2,客服,Python|PM,0,2,1,TensorFlow,2020-12-03,3.01,M104,2.7,P6,华南,女,39,1,
E10282,BU-2,财务,运营|Python|React|Spark,0,0,0,,2023-07-30,3.89,M179,4.08,P4,东北,男,39,1,
E10283,BU-2,运营,AI/ML,1,0,0,,2020-07-24,16.61,M192,3.39,P6,东北,男,27,1,
E10284,BU-3,财务,AI/ML|Spark|PM|财务,1,0,0,,2020-01-09,0.1,M193,4.05,P3,华南,女,24,1,
E10285,BU-1,销售,Go|BD|PM|K8s,0,0,0,,2021-03-01,0.24,M105,3.47,P6,华东,男,34,1,
E10286,BU-4,市场,Spark,0,0,0,,2020-08-24,4.05,M187,3.15,P3,华中,女,26,1,
E10287,BU-2,产品,React,0,0,0,,2023-09-01,0.13,M180,1.58,P5,华北,女,33,1,
E10288,BU-4,产品,Java|审计,0,3,1,PMP,2020-05-06,0.96,M145,1.64,P5,华北,女,24,1,
E10289,BU-1,销售,AI/ML|Python,1,0,0,,2023-10-29,2.88,M166,3.86,P3,西南,女,22,1,
E10290,BU-3,运营,财务|BD|React|Spark,0,0,0,,2022-04-24,0.32,M145,3.14,P3,华东,男,34,1,
E10291,BU-2,HR,审计,0,0,0,,2023-11-10,6.23,M187,4.28,P5,华南,女,26,1,
E10292,BU-1,客服,Java,0,0,0,,2021-02-12,4.36,M127,3.4,P3,西南,男,34,1,
E10293,BU-5,客服,React|BD|Java|PM,0,3,1,PMP,2022-09-12,1.24,M158,3.33,P3,东北,男,22,1,
E10294,BU-4,HR,Python|审计,0,2,1,PMP,2022-10-22,7.88,M105,3.32,P3,华北,男,37,1,
E10295,BU-1,财务,AI/ML|Python|运营|Java,1,0,0,,2024-10-24,8.55,M105,3.63,P4,东北,女,28,1,
E10296,BU-2,运营,AI/ML|React|PM,1,0,0,,2024-07-03,6.94,M147,3.94,P5,华南,男,34,1,
E10297,BU-4,销售,审计|K8s|BD|财务,0,0,0,,2021-02-07,7.21,M149,2.97,P5,华南,女,42,1,
E10298,BU-6,销售,Python|财务|K8s,0,0,0,,2022-04-16,0.29,M130,3.73,P3,东北,女,22,1,
E10299,BU-5,客服,Go|运营,0,1,1,CFA,2021-01-09,0.14,M184,3.76,P5,华东,女,41,1,
E10300,BU-6,HR,BD,0,0,0,,2021-03-19,5.06,M135,3.42,P4,西南,男,35,1,
E10301,BU-2,运营,K8s|Spark|PM,0,1,1,PMP,2024-12-02,0.11,M137,2.8,P7,华南,男,23,1,
E10302,BU-2,财务,AI/ML,1,0,0,,2024-11-08,1.48,M143,3.3,P6,西南,女,37,1,
E10303,BU-2,销售,AI/ML|Java,1,0,0,,2021-08-03,3.14,M133,3.58,P5,华北,男,25,1,
E10304,BU-3,销售,运营|K8s|Go|BD,0,0,0,,2020-09-05,4.97,M139,4.01,P7,西南,男,35,1,
E10305,BU-4,产品,Python|React|K8s,0,0,0,,2020-02-22,0.96,M160,3.24,P6,华北,男,24,1,
E10306,BU-1,销售,PM|React|Go|K8s,0,1,1,AWS,2024-11-10,5.29,M149,3.0,P4,华中,男,34,1,
E10307,BU-1,市场,运营|AI/ML,1,0,0,,2024-07-06,1.43,M199,3.59,P6,东北,女,26,1,
E10308,BU-5,销售,Python|审计|PM,0,0,0,,2021-12-17,0.1,M198,3.85,P3,华南,女,23,1,
E10309,BU-5,客服,BD|Spark,0,2,1,CFA,2021-06-06,13.74,M121,3.22,P6,西南,男,22,1,
E10310,BU-5,运营,PM,0,0,0,,2023-08-25,4.44,M192,2.68,P5,华中,男,35,0,
E10311,BU-5,财务,PM|Spark|Go,0,0,0,,2024-03-16,6.11,M109,3.52,P3,西南,男,39,1,
E10312,BU-2,研发,AI/ML|Java|Go|BD,1,0,0,,2023-12-28,0.86,M133,3.4,P4,华南,女,29,1,
E10313,BU-2,研发,审计,0,1,1,TensorFlow,2022-06-11,0.21,M192,3.98,P3,华南,男,34,1,
E10314,BU-1,HR,PM|BD,0,0,0,,2023-04-01,0.32,M108,3.97,P5,华南,男,25,1,
E10315,BU-5,市场,审计|PM|Python|React,0,2,1,CFA,2023-03-26,6.02,M179,1.47,P4,东北,男,42,1,
E10316,BU-2,运营,Python,0,0,0,,2022-12-07,0.52,M120,3.75,P7,华北,女,29,1,
E10317,BU-1,客服,运营|Spark|PM|Python,0,0,0,,2024-05-10,0.28,M181,2.7,P5,东北,男,28,1,
E10318,BU-3,运营,Go,0,0,0,,2022-10-20,10.73,M176,4.19,P3,华东,男,38,1,
E10319,BU-1,运营,PM,0,0,0,,2023-07-30,4.44,M187,3.54,P5,华中,女,23,1,
E10320,BU-6,财务,PM|审计|React,0,0,0,,2020-08-02,4.7,M185,2.83,P3,华北,女,45,1,
E10321,BU-1,运营,Python|PM,0,2,1,K8s-CKA,2023-01-07,6.56,M142,4.2,P3,华东,女,22,1,
E10322,BU-3,研发,K8s|AI/ML|PM,1,0,0,,2024-08-20,5.74,M146,2.75,P7,华南,男,34,1,
E10323,BU-4,运营,审计|运营|AI/ML,1,0,0,,2022-06-14,2.11,M117,3.77,P7,华南,男,39,1,
E10324,BU-1,HR,React|K8s|Spark|运营,0,0,0,,2020-01-02,0.89,M153,3.13,P6,西南,女,34,1,
E10325,BU-6,客服,Python|审计|PM|React,0,0,0,,2023-02-05,1.3,M107,3.53,P5,西南,女,26,1,
E10326,BU-6,运营,Java|审计|Spark|React,0,0,0,,2021-09-09,0.14,M140,2.41,P4,华南,女,37,1,
E10327,BU-4,财务,运营|React|K8s,0,0,0,,2020-12-10,2.21,M179,3.69,P6,华东,女,29,1,
E10328,BU-5,HR,React|运营|K8s,0,0,0,,2023-04-20,2.04,M137,3.97,P5,华北,男,22,1,
E10329,BU-4,HR,PM|财务,0,0,0,,2020-08-10,11.43,M153,3.02,P6,东北,女,33,1,
E10330,BU-3,市场,React|Java,0,1,1,PMP,2021-10-20,0.1,M192,3.62,P7,东北,男,35,1,
E10331,BU-5,市场,AI/ML|K8s|PM,1,0,0,,2023-11-29,2.25,M141,3.25,P3,西南,女,31,1,
E10332,BU-2,产品,Go,0,0,0,,2020-07-25,6.78,M143,4.11,P6,华南,女,31,1,
E10333,BU-4,运营,Go|财务|Java|运营,0,0,0,,2020-01-25,7.23,M164,3.88,P6,华南,男,46,1,
E10334,BU-3,财务,运营|财务,0,0,0,,2020-07-03,0.24,M139,3.18,P7,华东,男,34,1,
E10335,BU-6,客服,财务|运营|PM,0,1,1,Oracle DBA,2021-01-26,18.45,M138,3.31,P3,西南,女,39,1,
E10336,BU-5,HR,React|审计|Python|AI/ML,1,0,0,,2023-01-07,2.13,M197,4.12,P3,华北,女,33,1,
E10337,BU-4,客服,运营|Java|Spark|财务,0,0,0,,2021-12-20,0.41,M153,3.59,P4,华中,男,26,1,
E10338,BU-4,财务,PM|Java|AI/ML,1,0,0,,2020-12-15,0.18,M190,3.87,P6,华中,男,42,1,
E10339,BU-1,销售,运营|Spark|财务,0,0,0,,2022-01-19,8.32,M131,3.24,P3,东北,男,33,1,
E10340,BU-3,财务,PM,0,0,0,,2020-09-27,4.43,M190,3.56,P4,东北,女,30,1,
E10341,BU-1,产品,Python|React,0,1,1,K8s-CKA,2023-07-22,3.28,M124,4.8,P3,东北,男,34,1,
E10342,BU-4,市场,Java|Spark|React|BD,0,0,0,,2023-06-11,0.1,M173,4.06,P4,华东,男,31,1,
E10343,BU-1,HR,AI/ML,1,0,0,,2022-04-23,18.16,M181,3.15,P5,华东,男,41,1,
E10344,BU-2,产品,Spark,0,1,1,Oracle DBA,2024-05-01,0.15,M130,4.11,P5,华中,女,30,1,
E10345,BU-3,运营,运营|Java|Spark,0,0,0,,2022-01-24,2.69,M105,3.4,P7,华北,女,29,1,
E10346,BU-5,客服,Java|K8s,0,0,0,,2024-09-17,4.09,M155,3.48,P5,华中,男,41,1,
E10347,BU-2,HR,PM|财务,0,0,0,,2021-06-07,3.06,M187,3.71,P6,华北,男,28,1,
E10348,BU-3,销售,Spark|Python,0,0,0,,2024-05-27,3.02,M115,4.0,P7,西南,男,40,1,
E10349,BU-6,HR,React|审计|Go,0,0,0,,2020-06-23,0.32,M116,3.56,P4,华北,女,30,1,
E10350,BU-2,HR,Spark,0,0,0,,2023-12-07,1.56,M154,3.46,P3,东北,男,36,1,
E10351,BU-3,销售,Java|PM|React|K8s,0,0,0,,2024-01-12,1.25,M142,2.99,P4,华中,女,33,1,
E10352,BU-3,HR,Java|React|财务|运营,0,0,0,,2021-04-07,3.82,M128,3.35,P6,华东,男,30,1,
E10353,BU-6,财务,Python,0,0,0,,2021-02-25,0.14,M159,1.93,P7,华中,女,27,1,
E10354,BU-5,市场,Java|K8s|AI/ML,1,0,0,,2020-03-18,1.86,M115,2.58,P7,华东,女,36,1,
E10355,BU-1,销售,Spark|财务,0,0,0,,2022-05-03,11.32,M193,3.23,P5,华中,女,23,1,
E10356,BU-4,销售,BD|Python|运营,0,1,1,TensorFlow,2020-10-29,6.48,M142,2.9,P4,华南,女,33,1,
E10357,BU-4,研发,Python|PM|财务|Java,0,0,0,,2023-08-18,1.62,M141,3.52,P7,华北,女,35,1,
E10358,BU-6,产品,BD|运营|K8s|审计,0,0,0,,2024-02-16,0.92,M122,2.91,P3,华东,女,31,1,
E10359,BU-3,产品,PM,0,0,0,,2022-02-02,1.36,M106,3.23,P3,华北,女,30,1,
E10360,BU-4,运营,运营|财务,0,0,0,,2022-02-26,4.92,M100,3.49,P3,华北,男,22,1,
E10361,BU-1,客服,Java|PM,0,0,0,,2021-02-13,7.38,M190,4.27,P4,华南,男,22,1,
E10362,BU-2,产品,K8s|Go|财务|BD,0,2,1,Oracle DBA,2020-03-01,8.2,M166,3.84,P5,东北,男,41,1,
E10363,BU-1,销售,运营,0,1,1,K8s-CKA,2021-07-29,2.88,M163,3.79,P7,华南,女,31,1,
E10364,BU-1,运营,Python|K8s|财务,0,0,0,,2021-03-12,5.85,M123,3.73,P4,西南,女,33,1,
E10365,BU-4,研发,运营,0,0,0,,2021-06-22,3.63,M196,4.05,P4,西南,女,42,1,
E10366,BU-2,运营,AI/ML|运营|K8s|BD,1,0,0,,2021-11-16,2.01,M151,3.1,P4,华中,男,30,1,
E10367,BU-5,销售,Spark|运营,0,0,0,,2022-03-19,4.01,M118,4.13,P7,东北,男,31,1,
E10368,BU-4,市场,PM|Spark|财务,0,1,1,K8s-CKA,2021-12-21,5.47,M177,4.68,P5,东北,男,29,1,
E10369,BU-4,研发,审计|AI/ML|PM|Spark,1,0,0,,2021-07-04,1.84,M129,2.62,P5,华中,女,31,0,
E10370,BU-3,销售,K8s|Java|运营,0,0,0,,2024-02-29,1.17,M170,3.11,P3,东北,女,43,0,
E10371,BU-5,市场,Python,0,1,1,TensorFlow,2022-02-06,12.34,M140,3.12,P3,华南,女,29,1,
E10372,BU-6,客服,Java|K8s,0,0,0,,2022-10-01,6.91,M133,3.59,P5,西南,男,34,1,
E10373,BU-5,研发,财务|审计,0,2,1,Oracle DBA,2024-01-11,1.91,M187,4.61,P5,华南,男,24,1,
E10374,BU-4,HR,审计|K8s,0,0,0,,2022-03-06,9.96,M135,3.12,P6,华南,男,35,1,
E10375,BU-6,销售,AI/ML|Go|Spark|BD,1,0,0,,2020-01-11,3.55,M135,5.0,P6,华北,女,43,1,
E10376,BU-6,销售,React|Java,0,3,1,PMP,2023-11-22,8.35,M128,4.98,P4,华北,女,33,1,
E10377,BU-5,运营,Java|PM|BD,0,0,0,,2024-01-31,0.18,M118,3.3,P7,华中,男,26,1,
E10378,BU-2,销售,Python|审计,0,3,1,AWS,2022-09-27,3.18,M169,3.03,P3,华南,女,31,1,
E10379,BU-3,客服,AI/ML|PM,1,0,0,,2023-02-20,0.89,M152,2.74,P6,东北,女,30,1,
E10380,BU-2,HR,Python|运营|财务,0,0,0,,2022-08-22,1.82,M149,2.82,P7,东北,女,22,1,
E10381,BU-1,研发,运营|AI/ML|财务,1,0,0,,2020-03-16,2.46,M124,2.84,P5,华南,男,32,1,
E10382,BU-1,产品,Python|PM,0,0,0,,2023-05-25,7.07,M116,3.46,P6,东北,女,31,1,
E10383,BU-2,财务,AI/ML,1,0,0,,2023-04-08,0.14,M122,3.58,P4,华东,女,33,1,
E10384,BU-5,HR,BD|Python|Java|AI/ML,1,0,0,,2023-09-23,1.31,M160,2.14,P7,华中,女,32,1,
E10385,BU-4,产品,Java|BD,0,0,0,,2024-01-03,5.57,M185,4.52,P4,华北,男,36,0,
E10386,BU-4,产品,BD|财务|审计|K8s,0,0,0,,2024-07-29,5.19,M188,2.14,P7,华北,男,35,1,
E10387,BU-2,产品,K8s|PM|Spark|财务,0,0,0,,2021-04-05,3.16,M137,3.47,P5,华东,女,26,1,
E10388,BU-1,运营,BD,0,0,0,,2020-12-08,10.84,M146,3.78,P4,华东,女,23,1,
E10389,BU-5,产品,K8s,0,0,0,,2024-06-02,5.98,M117,3.69,P5,华北,女,22,1,
E10390,BU-3,产品,React,0,0,0,,2023-03-19,0.26,M187,4.28,P5,东北,女,36,1,
E10391,BU-2,研发,K8s|运营|AI/ML,1,0,0,,2024-08-19,8.25,M154,4.07,P6,华东,女,36,1,
E10392,BU-1,研发,财务|AI/ML,1,0,0,,2020-11-21,2.3,M147,3.57,P6,华南,男,42,1,
E10393,BU-5,财务,Python,0,0,0,,2024-04-06,1.4,M129,3.48,P7,华南,男,33,1,
E10394,BU-4,财务,React,0,0,0,,2023-08-10,1.99,M195,3.08,P7,华北,男,36,1,
E10395,BU-1,销售,PM,0,0,0,,2021-01-20,0.1,M109,2.57,P3,西南,男,30,1,
E10396,BU-2,产品,AI/ML|K8s|PM,1,0,0,,2020-03-09,0.67,M180,3.77,P4,华南,女,37,1,
E10397,BU-6,产品,AI/ML,1,0,0,,2020-05-21,1.41,M112,3.06,P3,东北,男,27,1,
E10398,BU-3,产品,Python|财务|PM|审计,0,0,0,,2023-10-16,0.1,M196,4.26,P7,华东,男,37,1,
E10399,BU-4,运营,React|Spark,0,3,1,TensorFlow,2021-06-07,1.45,M114,5.0,P5,华东,男,35,1,
E10400,BU-1,运营,BD|Python|财务,0,0,0,,2020-12-24,1.21,M148,3.52,P4,华北,男,33,1,
E10401,BU-2,客服,Spark|审计|AI/ML|React,1,0,0,,2021-10-08,7.14,M152,3.56,P3,东北,女,37,1,
E10402,BU-3,产品,财务|K8s|PM|运营,0,0,0,,2020-03-17,1.52,M155,3.5,P3,华北,女,38,1,
E10403,BU-1,销售,Spark|PM,0,3,1,PMP,2020-04-18,3.86,M120,2.89,P5,华南,男,31,1,
E10404,BU-1,销售,K8s,0,0,0,,2021-09-09,2.32,M103,3.93,P3,华南,男,24,1,
E10405,BU-5,产品,BD,0,0,0,,2023-06-29,2.14,M190,2.49,P7,华中,男,40,1,
E10406,BU-1,销售,Go|K8s|PM|AI/ML,1,1,1,Oracle DBA,2022-01-03,0.83,M119,3.25,P5,华北,女,34,1,
E10407,BU-1,运营,Go|Python,0,0,0,,2020-07-16,3.95,M138,1.93,P6,华南,男,34,1,
E10408,BU-4,研发,财务|PM|审计|Java,0,0,0,,2024-07-25,5.27,M122,3.68,P7,东北,男,26,1,
E10409,BU-3,客服,BD|Python,0,0,0,,2024-03-12,1.21,M118,3.54,P5,东北,男,25,1,
E10410,BU-5,财务,K8s|财务|AI/ML,1,1,1,K8s-CKA,2020-02-17,18.19,M115,4.36,P6,华北,女,36,1,
E10411,BU-6,HR,运营|React,0,0,0,,2022-06-01,3.9,M191,3.19,P6,西南,女,42,1,
E10412,BU-6,财务,Spark|Python|财务,0,0,0,,2024-10-06,4.94,M140,4.44,P3,华东,女,29,1,
E10413,BU-4,财务,BD,0,0,0,,2024-07-30,1.46,M126,3.5,P4,东北,女,22,1,
E10414,BU-3,研发,Spark|Java|Python,0,0,0,,2021-06-25,0.32,M196,4.45,P4,华北,男,33,1,
E10415,BU-4,HR,运营,0,0,0,,2020-03-01,0.69,M111,2.68,P5,华中,女,31,1,
E10416,BU-1,研发,Spark|React|财务,0,0,0,,2021-05-06,0.55,M164,3.81,P5,华东,男,36,1,
E10417,BU-2,研发,PM|运营,0,0,0,,2023-03-22,10.09,M106,2.98,P3,华南,女,26,1,
E10418,BU-1,销售,财务|React,0,0,0,,2024-09-03,3.39,M194,4.78,P5,东北,女,41,1,
E10419,BU-3,客服,Java|React,0,0,0,,2023-04-05,1.05,M150,3.15,P4,华东,男,24,1,
E10420,BU-3,市场,财务|运营,0,0,0,,2020-02-13,2.4,M163,3.41,P5,华东,女,23,1,
E10421,BU-5,市场,Java|Go|React|财务,0,0,0,,2022-05-10,5.14,M130,2.44,P6,华北,男,50,1,
E10422,BU-3,HR,PM|Python|Go,0,1,1,AWS,2023-04-07,3.8,M101,2.61,P3,东北,男,39,1,
E10423,BU-1,销售,Spark,0,0,0,,2024-06-06,4.81,M134,3.82,P3,华中,男,39,1,
E10424,BU-2,HR,BD|React,0,0,0,,2021-03-23,0.63,M181,3.62,P7,东北,女,34,1,
E10425,BU-6,运营,Java,0,0,0,,2022-05-18,0.27,M158,3.86,P5,西南,女,40,1,
E10426,BU-6,产品,React|K8s|PM,0,3,1,Oracle DBA,2021-05-23,4.8,M130,3.54,P7,华中,男,31,1,
E10427,BU-6,HR,Spark|财务,0,0,0,,2022-01-29,1.08,M136,3.53,P5,华东,女,26,0,
E10428,BU-3,产品,Go|运营|财务,0,0,0,,2024-01-02,1.37,M165,4.59,P6,华南,男,42,1,
E10429,BU-1,研发,PM|AI/ML,1,0,0,,2024-01-12,2.07,M139,3.06,P3,华东,男,26,1,
E10430,BU-2,运营,Python|财务|BD,0,0,0,,2020-10-26,5.0,M164,5.0,P6,华北,女,39,1,
E10431,BU-6,客服,运营|Python,0,0,0,,2023-08-18,2.0,M107,3.73,P4,华中,男,39,1,
E10432,BU-4,HR,React,0,0,0,,2021-11-19,1.84,M199,3.64,P7,华中,女,38,1,
E10433,BU-4,市场,审计|财务,0,0,0,,2023-02-11,1.34,M118,4.91,P6,华南,男,44,0,
E10434,BU-3,客服,运营|财务,0,0,0,,2023-04-26,1.04,M193,4.11,P3,华南,男,39,1,
E10435,BU-3,销售,Python|K8s,0,0,0,,2021-01-15,4.93,M105,3.67,P5,东北,女,31,1,
E10436,BU-1,产品,K8s|AI/ML,1,0,0,,2024-06-11,0.1,M164,4.16,P4,西南,男,33,1,
E10437,BU-5,运营,Go|PM,0,0,0,,2021-03-05,0.4,M153,3.39,P4,华东,男,22,1,
E10438,BU-4,HR,Java|K8s,0,0,0,,2024-03-05,12.19,M133,3.96,P6,华东,男,35,1,
E10439,BU-1,HR,AI/ML|BD|Spark|React,1,0,0,,2022-01-31,7.81,M157,3.25,P7,华东,女,22,1,
E10440,BU-5,研发,Spark|运营|AI/ML|BD,1,0,0,,2023-08-22,3.22,M106,3.74,P5,华南,女,22,1,
E10441,BU-2,市场,PM,0,0,0,,2022-01-06,0.1,M194,3.62,P3,华北,男,34,1,
E10442,BU-4,研发,财务|PM|BD|运营,0,3,1,PMP,2020-12-31,0.41,M182,3.76,P5,西南,男,36,1,
E10443,BU-1,产品,财务|运营|BD,0,2,1,AWS,2021-12-02,1.22,M124,4.48,P5,华北,女,33,1,
E10444,BU-4,HR,Spark|PM|React,0,0,0,,2022-01-27,3.7,M182,3.38,P7,华北,男,25,1,
E10445,BU-2,HR,AI/ML|React|PM,1,3,1,TensorFlow,2023-04-05,3.74,M139,4.15,P6,华南,女,22,1,
E10446,BU-3,销售,财务|Spark|审计,0,0,0,,2024-11-27,6.1,M177,3.87,P5,华南,男,23,1,
E10447,BU-3,客服,审计,0,0,0,,2024-07-08,0.37,M170,3.43,P6,华南,男,34,0,
E10448,BU-1,HR,React,0,0,0,,2020-04-25,3.14,M190,3.44,P4,华中,女,30,1,
E10449,BU-5,运营,BD|PM|Go|财务,0,3,1,TensorFlow,2020-05-04,0.79,M100,3.39,P4,华南,女,38,1,
E10450,BU-6,销售,Go,0,0,0,,2022-10-17,0.56,M191,3.23,P4,西南,男,27,1,
E10451,BU-3,客服,AI/ML|Go|运营,1,0,0,,2023-07-13,0.32,M137,4.06,P3,华中,男,33,1,
E10452,BU-6,销售,Python|Go,0,0,0,,2021-08-31,6.96,M134,3.15,P6,华北,女,28,1,
E10453,BU-2,财务,K8s|BD|财务,0,0,0,,2022-03-16,3.1,M164,2.69,P4,华北,女,37,1,
E10454,BU-2,财务,K8s|运营|财务,0,3,1,PMP,2023-05-13,2.02,M123,3.89,P3,东北,男,26,1,
E10455,BU-6,客服,Java|财务|AI/ML|React,1,0,0,,2023-07-18,10.08,M194,3.76,P6,华东,女,24,1,
E10456,BU-4,产品,Spark|财务|PM|Go,0,0,0,,2024-05-03,5.04,M151,3.86,P5,东北,男,35,1,
E10457,BU-1,HR,Java|AI/ML|PM,1,0,0,,2021-02-10,1.67,M112,3.9,P7,华北,女,32,1,
E10458,BU-2,运营,财务,0,0,0,,2021-10-07,0.3,M183,3.5,P5,华中,女,22,1,
E10459,BU-6,客服,BD,0,0,0,,2020-02-26,6.25,M170,3.76,P5,华东,女,39,1,
E10460,BU-6,研发,AI/ML|财务,1,0,0,,2022-10-14,4.52,M158,3.26,P5,华中,男,30,1,
E10461,BU-3,运营,BD,0,2,1,PMP,2024-05-31,4.29,M141,3.46,P4,华东,男,40,1,
E10462,BU-5,运营,Java|财务|Python,0,1,1,PMP,2023-05-03,6.7,M198,2.75,P7,东北,男,25,0,
E10463,BU-3,研发,运营|BD|AI/ML|PM,1,0,0,,2020-02-01,0.83,M185,2.92,P7,西南,女,26,1,
E10464,BU-4,客服,React,0,0,0,,2023-01-30,3.6,M130,3.71,P4,华南,女,31,1,
E10465,BU-1,研发,BD|运营|Python,0,0,0,,2020-04-03,0.99,M132,2.46,P5,东北,女,33,0,
E10466,BU-2,研发,Python|审计|运营,0,1,1,Oracle DBA,2021-12-03,8.06,M135,3.52,P7,华南,女,35,1,
E10467,BU-3,市场,BD|Go|K8s,0,0,0,,2020-01-08,2.11,M160,3.07,P4,东北,男,35,1,
E10468,BU-2,HR,AI/ML|Java|BD|PM,1,0,0,,2021-02-25,1.12,M193,3.84,P4,华北,女,33,1,
